target_id	length	eff_length	est_counts	tpm
ApoEc1_13282trans	345	206.09	0.977468	0.993488
ApoEc1_13768trans	408	1478	24.9735	3.53934
ApoEc1_13869trans	384	1493.74	16.197	2.27132
ApoEc1_13870trans	636	11462.7	4.04149	0.0738539
ApoEc1_13871trans	1071	22219.1	0	0
ApoEc1_13873trans	804	664.746	0	0
ApoEc1_13874trans	492	352.78	0	0
ApoEc1_14061trans	855	4731.85	0	0
ApoEc1_14062trans	408	7256.83	194.67	5.61913
ApoEc1_15335trans	462	10632.4	195.848	3.85838
ApoEc1_15850trans	396	6577.4	0	0
ApoEc1_15852trans	306	167.87	0	0
ApoEc1_17401trans	900	21390.7	1115	10.9186
ApoEc1_17775trans	429	7168.1	8.20181	0.239675
ApoEc1_17959trans	858	718.746	3.99357	1.16387
ApoEc1_19027trans	543	12320.8	0	0
ApoEc1_19028trans	408	268.806	2.30021	1.79244
ApoEc1_19029trans	1290	33004.6	0	0
ApoEc1_19093trans	651	511.746	0	0
ApoEc1_19094trans	438	7502.44	11.3708	0.317474
ApoEc1_19096trans	612	472.746	0	0
ApoEc1_19099trans	588	9985.46	7.20592	0.151161
ApoEc1_19100trans	390	250.901	5.54558	4.6298
ApoEc1_19228trans	321	182.422	0.919554	1.05588
ApoEc1_19229trans	720	16089.7	9.752	0.126959
ApoEc1_19231trans	303	4253.96	2.02407	0.0996668
ApoEc1_19336trans	1020	22380.7	0	0
ApoEc1_19337trans	369	5610.56	0	0
ApoEc1_19338trans	354	5125.21	13.7138	0.560482
ApoEc1_19411trans	450	8026.07	0	0
ApoEc1_19432trans	297	4109.34	4.49652	0.229204
ApoEc1_19433trans	336	4616.3	22.7112	1.03054
ApoEc1_19638trans	402	5820.86	35	1.2595
ApoEc1_19748trans	399	7415.53	50.8779	1.43716
ApoEc1_20479trans	534	8837.27	13.7068	0.324889
ApoEc1_20482trans	348	4397.66	13.9246	0.663252
ApoEc1_21169trans	357	6241.79	8.26887	0.277495
ApoEc1_21921trans	336	197.181	1.05722	1.1231
ApoEc1_21923trans	429	6824.77	1	0.0306923
ApoEc1_21932trans	399	5936.05	0	0
ApoEc1_21933trans	435	7457.46	2.33558	0.0656028
ApoEc1_21940trans	450	7860.72	0	0
ApoEc1_21941trans	537	397.746	0	0
ApoEc1_21942trans	303	3322.78	2	0.12608
ApoEc1_22156trans	450	7893.71	9.87203	0.261965
ApoEc1_22157trans	333	194.217	1.4328	1.54531
ApoEc1_22277trans	315	4779.44	0	0
ApoEc1_22279trans	408	6370.26	0	0
ApoEc1_22333trans	300	161.945	0	0
ApoEc1_22456trans	519	9403.1	5.61583	0.125101
ApoEc1_22948trans	1068	5680.34	0	0
ApoEc1_22951trans	1347	7422.83	626.405	17.6768
ApoEc1_22957trans	612	3009.59	0	0
ApoEc1_23142trans	375	5162.9	148	6.00462
ApoEc1_23501trans	309	3597.38	2.40634	0.140116
ApoEc1_24213trans	735	14750.5	31.7202	0.45045
ApoEc1_24215trans	546	11474.4	18.5849	0.33927
ApoEc1_24223trans	333	4337.83	0	0
ApoEc1_24224trans	354	1234.93	0	0
ApoEc1_25755trans	309	170.761	0	0
ApoEc1_25952trans	366	6609.8	2.35217	0.0745416
ApoEc1_25955trans	351	6226.32	0	0
ApoEc1_26262trans	903	18834.9	0	0
ApoEc1_26356trans	369	6059.28	0	0
ApoEc1_26358trans	315	834.84	0	0
ApoEc1_26866trans	1575	8898.56	61.7034	1.45247
ApoEc1_27275trans	411	6032.65	3.13877	0.108986
ApoEc1_27315trans	357	218.071	0	0
ApoEc1_27495trans	342	4417.44	3	0.142255
ApoEc1_27909trans	300	161.945	0	0
ApoEc1_28148trans	540	400.746	1.19357	0.623871
ApoEc1_28303trans	450	1771.98	0	0
ApoEc1_28759trans	342	203.09	0	0
ApoEc1_28784trans	387	7511.55	2	0.0557722
ApoEc1_29449trans	312	3863.8	831.239	45.0639
ApoEc1_29717trans	315	4202.7	1	0.0498413
ApoEc1_29768trans	357	5773.97	11	0.399057
ApoEc1_30112trans	336	197.181	0	0
ApoEc1_30245trans	327	5388.32	1	0.0388745
ApoEc1_30571trans	315	176.635	0	0
ApoEc1_30661trans	330	191.287	0	0
ApoEc1_30710trans	405	265.806	0	0
ApoEc1_31002trans	342	5474.69	0	0
ApoEc1_31053trans	366	227.071	0	0
ApoEc1_31055trans	348	209.071	0	0
ApoEc1_31081trans	705	14363.2	1.20337	0.0175496
ApoEc1_31087trans	354	215.071	0	0
ApoEc1_31385trans	456	316.78	0	0
ApoEc1_31946trans	297	3913.6	25	1.33808
ApoEc1_33097trans	300	161.945	0	0
ApoEc1_33163trans	555	415.746	0	0
ApoEc1_33459trans	501	361.78	0	0
ApoEc2_483trans	432	292.78	0	0
ApoEc2_551trans	906	24158.6	44.9366	0.389624
ApoEc2_1991trans	372	6020.28	14.4797	0.503801
ApoEc2_2087trans	402	1367.04	0	0
ApoEc2_2764trans	531	8759.28	10.7035	0.255961
ApoEc2_3194trans	741	16741.2	0	0
ApoEc2_3574trans	444	7556.09	2.18744	0.0606397
ApoEc2_3575trans	300	3114.12	0	0
ApoEc2_3674trans	720	12093.8	0	0
ApoEc2_3675trans	480	340.78	19.9157	12.2416
ApoEc2_3679trans	300	161.945	0	0
ApoEc2_4073trans	732	3629.85	16.9344	0.977233
ApoEc2_4074trans	1704	10083.7	118.006	2.45132
ApoEc2_4402trans	444	8049.15	2.22336	0.0578599
ApoEc2_4433trans	384	1515.9	11.4382	1.58053
ApoEc2_4434trans	384	6891.42	1.19232	0.0362411
ApoEc2_4636trans	339	5066.6	11	0.454772
ApoEc2_5884trans	354	4584.72	0	0
ApoEc2_6411trans	1581	35732.6	12.5108	0.0733394
ApoEc2_7351trans	1224	29435	24.1502	0.17186
ApoEc2_7353trans	894	20675.4	0	0
ApoEc2_7368trans	372	5686.72	7.23095	0.266349
ApoEc2_7370trans	420	1545.29	10.2406	1.38814
ApoEc2_7465trans	471	9601.73	1.70872	0.0372768
ApoEc2_7466trans	366	1508.36	9.51075	1.32077
ApoEc2_8118trans	1227	29590	0	0
ApoEc2_8202trans	849	18252.1	587.957	6.74759
ApoEc2_8253trans	639	12749.1	0	0
ApoEc2_8254trans	711	15980.1	6.53955	0.0857206
ApoEc2_9535trans	507	367.78	6.74596	3.84214
ApoEc2_9536trans	378	1293.1	2.77012	0.448728
ApoEc2_9688trans	399	6261.86	4.12403	0.137955
ApoEc2_9689trans	618	11036.1	6.69119	0.127001
ApoEc2_10139trans	354	215.071	0	0
ApoEc2_10140trans	324	4312.93	1	0.0485675
ApoEc2_10141trans	372	5526.53	2.43703	0.092369
ApoEc2_10236trans	2367	67841.5	0	0
ApoEc2_10238trans	2367	69268.2	23.2368	0.0702684
ApoEc2_12488trans	336	932.837	0	0
ApoEc2_13001trans	3300	87242.4	441.812	1.06079
ApoEc2_13274trans	1257	33906.8	20.9599	0.129485
ApoEc2_13275trans	510	10932.4	0	0
ApoEc2_13276trans	861	21182.4	1.62836	0.0161025
ApoEc2_13278trans	726	19923.5	19.8403	0.208593
ApoEc2_13834trans	630	12155	11.616	0.20018
ApoEc2_14042trans	1425	31801.9	0	0
ApoEc2_14043trans	1356	30401	6.61604	0.0455857
ApoEc2_15082trans	621	481.746	0	0
ApoEc2_15084trans	351	6014.83	0	0
ApoEc2_15089trans	543	9948.88	2.55234	0.053738
ApoEc2_15090trans	1026	23675.1	12.7846	0.113113
ApoEc2_15093trans	390	5415.47	3.08387	0.119283
ApoEc2_15096trans	345	4484.69	9.86012	0.46054
ApoEc2_15097trans	348	209.071	0	0
ApoEc2_15339trans	357	5192.35	3.15326	0.127207
ApoEc2_15345trans	465	325.78	3.19621	2.05508
ApoEc2_15572trans	465	9279.16	197.807	4.4653
ApoEc2_15579trans	336	5226.11	0	0
ApoEc2_16240trans	1191	6166.6	40.9401	1.39066
ApoEc2_16307trans	870	16583.4	387	4.88826
ApoEc2_16567trans	1098	24985.1	392.243	3.28845
ApoEc2_16940trans	360	5552.32	220	8.29976
ApoEc2_17824trans	684	13354.9	5.45897	0.0856225
ApoEc2_18215trans	318	3468.64	4.50128	0.271828
ApoEc2_18478trans	387	1383.84	28.5336	4.31906
ApoEc2_18482trans	330	5233.75	2.78679	0.111534
ApoEc2_18564trans	966	21268	172.028	1.6943
ApoEc2_18611trans	432	7702.77	14	0.380714
ApoEc2_19484trans	306	4061.07	7.81636	0.403163
ApoEc2_19485trans	321	182.422	4.50466	5.1725
ApoEc2_19487trans	333	4839.15	4.72875	0.204689
ApoEc2_19488trans	315	176.635	0	0
ApoEc2_19761trans	402	7534	39.988	1.11179
ApoEc2_19868trans	651	12343	117	1.98556
ApoEc2_20286trans	390	5516.29	5.3007	0.201281
ApoEc2_20635trans	582	12173.8	44.1443	0.759564
ApoEc2_20890trans	345	5324.34	0	0
ApoEc2_20933trans	528	10521.9	14.685	0.292346
ApoEc2_20938trans	525	2199.89	21.5818	2.05496
ApoEc2_21067trans	567	10856.4	0	0
ApoEc2_21072trans	561	12397.5	0	0
ApoEc2_21074trans	975	20312.1	19.952	0.205754
ApoEc2_21123trans	612	11985.4	6.31214	0.110317
ApoEc2_22114trans	522	10125.2	1.13106	0.0233991
ApoEc2_22117trans	540	11922.8	0	0
ApoEc2_22118trans	561	12005.5	22.1663	0.386751
ApoEc2_22125trans	321	5300.59	7.23714	0.285996
ApoEc2_22127trans	330	5331.48	0	0
ApoEc2_22129trans	318	1149.67	11.8695	2.1626
ApoEc2_22269trans	321	182.422	0	0
ApoEc2_22270trans	312	3855.08	11.8344	0.643028
ApoEc2_22786trans	306	3283.27	680.31	43.4028
ApoEc2_22787trans	978	23283.3	5448	49.0128
ApoEc2_22807trans	330	191.287	0	0
ApoEc2_22863trans	423	1642.14	1.65843	0.211546
ApoEc2_23406trans	717	3588.92	11.0486	0.644855
ApoEc2_23847trans	624	14416.3	4.07319	0.0591829
ApoEc2_23895trans	390	250.901	1.49703	1.24982
ApoEc2_24088trans	300	3940.18	11	0.584783
ApoEc2_24496trans	321	5201.07	2.71169	0.109211
ApoEc2_24891trans	465	8979.39	14.9121	0.347865
ApoEc2_25285trans	423	7274.8	0	0
ApoEc2_25384trans	537	9938	4	0.0843099
ApoEc2_25409trans	768	14893.1	0	0
ApoEc2_25613trans	306	3708.81	1.72822	0.0976074
ApoEc2_26420trans	783	15735.9	5.86339	0.0780504
ApoEc2_26564trans	666	3663.57	12.2739	0.701773
ApoEc2_28194trans	375	7255.95	1.4604	0.0421594
ApoEc2_28240trans	636	12292.8	3.56235	0.060702
ApoEc2_29014trans	948	4794.56	21.1168	0.922565
ApoEc2_29293trans	462	7871.27	0	0
ApoEc2_29347trans	459	8347.49	13.2938	0.333589
ApoEc2_29608trans	390	5107.04	12	0.492186
ApoEc2_30123trans	621	13294.2	5	0.0787819
ApoEc2_31809trans	402	6540.33	2.68874	0.0861125
ApoEc2_31844trans	570	12542.9	17	0.283902
ApoEc2_31885trans	552	10565.6	2.43614	0.0482975
ApoEc2_31991trans	639	13198	5.279	0.0837838
ApoEc2_32518trans	1164	24255.9	8.72626	0.0753578
ApoEc2_33250trans	570	10566.6	9.88213	0.195899
ApoEc2_33681trans	300	3543.14	3.40267	0.201163
ApoEc2_33936trans	450	2103.9	13.4241	1.33653
ApoEc2_34342trans	900	19677.7	3.7532	0.0399526
ApoEc2_34711trans	903	22464.5	35.6075	0.332018
ApoEc2_35012trans	306	4038.57	3	0.1556
ApoEc2_35015trans	597	11518.4	7.79714	0.141795
ApoEc2_35239trans	657	13547.9	2	0.0309225
ApoEc2_35679trans	426	8317.04	15	0.377781
ApoEc2_35862trans	645	12655.9	3.05674	0.0505921
ApoEc2_36285trans	744	14308.8	23	0.336699
ApoEc2_36774trans	534	9324.13	3.01135	0.0676503
ApoEc2_37123trans	348	5556.17	0	0
ApoEc2_37518trans	801	19838.3	7.67637	0.0810529
ApoEc2_37572trans	330	4811.46	30.5932	1.33188
ApoEc2_37888trans	501	8917.14	6.23779	0.146529
ApoEc2_38515trans	981	22190.4	6.16641	0.0582083
ApoEc2_39023trans	726	14364.7	0	0
ApoEc2_39033trans	639	12472.7	3.58781	0.060254
ApoEc2_39430trans	576	11171.4	8.46077	0.158643
ApoEc2_40490trans	408	5677.05	6.20929	0.229106
ApoEc2_40529trans	540	9904.9	5.76905	0.122003
ApoEc2_40792trans	384	1388.45	5.09064	0.767996
ApoEc2_40810trans	387	5881.16	1.07463	0.0382749
ApoEc2_41441trans	1179	30426.8	20.9206	0.144024
ApoEc2_41447trans	309	1046.85	8.50376	1.70155
ApoEc2_42264trans	612	12438	2.04876	0.0345029
ApoEc2_42698trans	393	6423.76	0	0
ApoEc2_42749trans	726	15127.9	30.7645	0.425979
ApoEc2_43012trans	573	11250	0	0
ApoEc2_43040trans	924	22181.6	34.6907	0.327596
ApoEc2_43357trans	426	6472.8	8.57115	0.277373
ApoEc2_43358trans	381	4955.03	3.42759	0.144897
ApoEc3_1096trans	573	12371.2	0	0
ApoEc3_1097trans	522	9905.66	0	0
ApoEc3_1272trans	351	212.071	0	0
ApoEc3_1445trans	402	262.83	4.42355	3.52544
ApoEc3_2115trans	354	5239.68	38	1.51914
ApoEc3_2130trans	552	412.746	0	0
ApoEc3_2841trans	678	14676.5	0	0
ApoEc3_2966trans	534	9331.53	0	0
ApoEc3_2968trans	423	283.806	0	0
ApoEc3_3027trans	546	9998.35	21	0.439955
ApoEc3_3134trans	768	628.746	0	0
ApoEc3_3229trans	630	490.746	0	0
ApoEc3_3426trans	393	8092.38	0	0
ApoEc3_3427trans	393	8072.57	2	0.0518962
ApoEc3_4000trans	750	17114.3	1.18947	0.0145583
ApoEc3_4016trans	966	5172.14	167.42	6.7804
ApoEc3_4452trans	375	235.988	0	0
ApoEc3_4453trans	387	247.901	0	0
ApoEc3_4519trans	501	361.78	0	0
ApoEc3_4542trans	1170	29966	10.7387	0.0750658
ApoEc3_4543trans	570	10933.7	6	0.114948
ApoEc3_4832trans	327	188.339	0	0
ApoEc3_4833trans	423	283.806	0	0
ApoEc3_4877trans	300	161.945	0	0
ApoEc3_5022trans	309	4205.23	25	1.24528
ApoEc3_5145trans	891	18329.9	0	0
ApoEc3_5146trans	1392	7829.38	19.5701	0.52358
ApoEc3_5582trans	516	10148	0	0
ApoEc3_5583trans	684	13833.4	0	0
ApoEc3_5759trans	372	6534.56	2.10969	0.0676269
ApoEc3_6125trans	330	4219.89	3.46695	0.172093
ApoEc3_6199trans	477	8205.65	1.2137	0.0309825
ApoEc3_6201trans	405	265.806	3.52073	2.7745
ApoEc3_6529trans	603	14341.9	1.40717	0.0205521
ApoEc3_6950trans	402	6433.04	4.11907	0.134122
ApoEc3_6951trans	468	7703.02	10.8809	0.295885
ApoEc3_7199trans	705	14261.6	1.11022	0.0163063
ApoEc3_7200trans	705	14320.9	4.43884	0.0649258
ApoEc3_7362trans	417	277.806	0	0
ApoEc3_7364trans	300	3566.89	2	0.117451
ApoEc3_7570trans	474	8386.75	6.69631	0.167247
ApoEc3_7572trans	420	6886.54	88.685	2.69753
ApoEc3_8394trans	414	11286.1	1	0.0185599
ApoEc3_8548trans	582	12063.2	2.77569	0.0481975
ApoEc3_9013trans	858	20000.7	6.98276	0.0731305
ApoEc3_10016trans	372	232.988	0	0
ApoEc3_10095trans	408	268.806	0	0
ApoEc3_10096trans	540	11169.6	0	0
ApoEc3_10120trans	339	200.127	3.93232	4.11587
ApoEc3_10121trans	309	170.761	0	0
ApoEc3_10749trans	549	10627.2	46	0.906686
ApoEc3_11183trans	564	424.746	10.744	5.29853
ApoEc3_11585trans	552	9861.3	7.32151	0.155519
ApoEc3_11586trans	378	5386.92	8.12873	0.316082
ApoEc3_11587trans	414	274.806	0	0
ApoEc3_11588trans	381	5893.17	7.57862	0.269375
ApoEc3_11589trans	477	8183.39	0	0
ApoEc3_11881trans	2004	49365	0	0
ApoEc3_13980trans	345	7277.98	6.45681	0.185834
ApoEc3_14402trans	894	19148	26.8938	0.294203
ApoEc3_14690trans	684	14394.5	5.27314	0.0767343
ApoEc3_14859trans	606	10531.6	153.379	3.05063
ApoEc3_15178trans	669	15083	47.0517	0.653441
ApoEc3_15187trans	477	7544.9	4.04539	0.112311
ApoEc3_15375trans	456	1769.41	3.29558	0.390141
ApoEc3_15424trans	579	12042.8	1419.34	24.6873
ApoEc3_15426trans	615	12015.3	204.45	3.56426
ApoEc3_15769trans	732	14719.9	0	0
ApoEc3_15770trans	468	1922.02	1.06137	0.115672
ApoEc3_16800trans	702	12261.4	0	0
ApoEc3_16801trans	1131	24249	0	0
ApoEc3_16934trans	447	6820.35	6.41613	0.197053
ApoEc3_17155trans	1821	44397.6	0	0
ApoEc3_17361trans	1872	10783.7	76.6338	1.48858
ApoEc3_17367trans	372	1312.53	0	0
ApoEc3_17368trans	306	4018.5	2.27503	0.118588
ApoEc3_18813trans	921	5020.81	0	0
ApoEc3_19601trans	357	5547.26	1	0.0377606
ApoEc3_19602trans	789	17262.5	0	0
ApoEc3_19603trans	336	197.181	0	0
ApoEc3_19605trans	402	7001.38	0	0
ApoEc3_19608trans	591	11215.1	0	0
ApoEc3_19609trans	306	4062.54	1.29242	0.0666384
ApoEc3_20015trans	321	4506.36	19.4181	0.902606
ApoEc3_20021trans	372	5837.94	103.043	3.69723
ApoEc3_20129trans	330	1217.7	11.7836	2.02701
ApoEc3_20141trans	876	736.746	0	0
ApoEc3_20443trans	549	10852.1	0	0
ApoEc3_21005trans	522	9910.04	0	0
ApoEc3_21537trans	669	14230.2	4.4901	0.0660942
ApoEc3_21596trans	2121	48130.7	38.6245	0.168097
ApoEc3_21597trans	882	18635.3	0	0
ApoEc3_21653trans	984	844.746	0	0
ApoEc3_21655trans	561	10748.5	1	0.0194881
ApoEc3_21662trans	321	182.422	0	0
ApoEc3_21664trans	618	478.746	0	0
ApoEc3_21666trans	363	224.071	0	0
ApoEc3_21953trans	492	10352.8	41.062	0.830806
ApoEc3_22074trans	330	4128.6	352	17.859
ApoEc3_22090trans	1098	5435.58	24.8101	0.956093
ApoEc3_22106trans	2211	56473.7	17.6358	0.0654133
ApoEc3_22200trans	315	176.635	1.61011	1.9094
ApoEc3_22661trans	390	5773.82	2	0.0725578
ApoEc3_22798trans	330	4185.02	0	0
ApoEc3_22799trans	300	3354.11	21.723	1.35663
ApoEc3_23252trans	300	4373.86	31	1.48462
ApoEc3_23279trans	381	6851.76	14	0.428
ApoEc3_23282trans	888	19399.2	24.9367	0.269259
ApoEc3_23669trans	327	188.339	2.81019	3.12546
ApoEc3_23670trans	324	185.372	0	0
ApoEc3_24187trans	1050	22659.2	9.62401	0.0889672
ApoEc3_24194trans	534	8523.24	0	0
ApoEc3_24304trans	1632	43129	4.42725	0.0215021
ApoEc3_25525trans	336	197.181	0	0
ApoEc3_25526trans	330	3896.89	0	0
ApoEc3_25990trans	477	8281.18	19.8794	0.502838
ApoEc3_26006trans	324	4371.83	19.52	0.935261
ApoEc3_26135trans	351	5468.64	40	1.53214
ApoEc3_26191trans	582	13468.6	272.921	4.24457
ApoEc3_26528trans	561	11038.8	12.9527	0.245785
ApoEc3_26529trans	441	7915.83	0	0
ApoEc3_27062trans	570	430.746	0	0
ApoEc3_27064trans	315	176.635	0	0
ApoEc3_27070trans	600	10989.1	14.3209	0.272976
ApoEc3_27072trans	915	21367.3	52	0.509766
ApoEc3_27073trans	345	4512.32	15.3791	0.713921
ApoEc3_27075trans	864	20962	11.7898	0.117812
ApoEc3_27251trans	459	8419.98	106.79	2.65667
ApoEc3_27415trans	432	5675.04	135	4.9829
ApoEc3_27826trans	375	1374.11	2	0.304878
ApoEc3_27828trans	744	14364.6	0	0
ApoEc3_27830trans	657	13029.4	0	0
ApoEc3_27838trans	531	391.746	8.50869	4.54963
ApoEc3_27975trans	915	22965	0	0
ApoEc3_27980trans	1743	47287.4	5.30344	0.0234925
ApoEc3_28887trans	1197	7084.06	7.56599	0.223718
ApoEc3_29170trans	399	1566.25	44.9031	6.00529
ApoEc3_29318trans	489	7298.03	12.7605	0.366253
ApoEc3_30178trans	405	7549.89	2.70171	0.0749577
ApoEc3_30633trans	1059	24669.4	330.316	2.80471
ApoEc3_31100trans	312	4333.37	101.469	4.90485
ApoEc3_31398trans	3615	94672.9	222.691	0.492713
ApoEc3_31401trans	969	829.746	2.39447	0.60448
ApoEc3_31402trans	969	4972.11	16.5846	0.698684
ApoEc3_31489trans	714	14737.5	29	0.412186
ApoEc3_34805trans	1152	25995.1	0	0
ApoEc3_34812trans	8040	213394	338.549	0.33232
ApoEc3_34814trans	6129	162755	375.672	0.483496
ApoEc3_34820trans	465	325.78	0	0
ApoEc3_35160trans	1596	42318.5	229	1.1335
ApoEc3_35618trans	459	8463.53	0	0
ApoEc3_35620trans	330	4600.88	1.01139	0.0460463
ApoEc3_35622trans	411	271.806	0	0
ApoEc3_35625trans	357	1318.45	1.58802	0.252295
ApoEc3_35938trans	735	3373.48	4.43379	0.275305
ApoEc3_36023trans	312	4384.25	6.01861	0.287553
ApoEc3_36138trans	336	4915.48	0	0
ApoEc3_36390trans	450	8609.1	0	0
ApoEc3_36391trans	450	8248.45	0	0
ApoEc3_36492trans	561	11653.9	1	0.017974
ApoEc3_36570trans	417	277.806	1	0.754007
ApoEc3_36971trans	405	7396.61	2	0.0566389
ApoEc3_37294trans	438	9563.88	13	0.284726
ApoEc3_37339trans	666	14534.6	0	0
ApoEc3_37915trans	618	12798.3	1.34323	0.0219844
ApoEc3_38247trans	384	6665.61	2.33523	0.0733851
ApoEc3_38603trans	480	340.78	0	0
ApoEc3_38629trans	456	316.78	0	0
ApoEc3_38676trans	366	227.071	0	0
ApoEc3_38740trans	366	169.498	135664	167656
ApoEc3_38770trans	345	206.09	0	0
ApoEc3_39142trans	633	13275.9	0	0
ApoEc3_39154trans	315	4025.38	4.87857	0.253865
ApoEc3_39341trans	426	8958.92	0	0
ApoEc3_39701trans	606	11051.5	19	0.360123
ApoEc3_40010trans	558	418.746	0	0
ApoEc3_40590trans	564	10720.9	0	0
ApoEc3_40591trans	333	194.217	0	0
ApoEc3_40623trans	321	182.422	0	0
ApoEc3_40684trans	519	379.746	0	0
ApoEc3_40845trans	339	865.1	3	0.726394
ApoEc3_40937trans	300	161.945	0	0
ApoEc3_40988trans	324	185.372	0	0
ApoEc3_41562trans	600	12017.2	16.9169	0.294874
ApoEc3_41734trans	417	277.806	0	0
ApoEc3_42411trans	525	10625.5	1.1165	0.0220103
ApoEc3_42617trans	447	307.78	0	0
ApoEc3_42679trans	495	8707.38	0	0
ApoEc3_42919trans	315	176.635	0	0
ApoEc3_43230trans	336	6267.33	9.03219	0.301875
ApoEc3_43487trans	576	9657.04	1.59366	0.0345676
ApoEc3_43631trans	354	5381.47	1.38204	0.0537942
ApoEc3_43645trans	768	17352.5	6.19101	0.0747336
ApoEc3_43670trans	309	5005.27	65.0826	2.72367
ApoEc3_43717trans	531	391.746	0	0
ApoEc3_43718trans	375	235.988	0	0
ApoEc3_44116trans	1035	24438.3	198.355	1.70016
ApoEc3_44310trans	402	6121.05	0	0
ApoEc3_44811trans	507	367.78	0	0
ApoEc3_45094trans	1047	22741.4	8.08588	0.0744781
ApoEc3_45473trans	531	8996.74	8	0.186261
ApoEc3_45547trans	1317	30899.1	186.72	1.26579
ApoEc3_45558trans	366	227.071	0.773259	0.713313
ApoEc3_45560trans	657	13040.4	9.48052	0.152285
ApoEc3_47015trans	297	159.062	0	0
ApoEc3_47107trans	528	388.746	0	0
ApoEc3_47177trans	669	2965.12	0	0
ApoEc3_47324trans	315	4931.72	1	0.0424736
ApoEc3_47398trans	309	170.761	0	0
ApoEc3_47614trans	306	167.87	0	0
ApoEc3_48059trans	504	9536.81	1	0.0219641
ApoEc3_48656trans	564	9633.24	811.067	17.6361
ApoEc3_48922trans	381	6319.97	0	0
ApoEc3_49310trans	873	18268.7	0	0
ApoEc3_49395trans	1182	6193.99	0	0
ApoEc3_49693trans	429	289.78	0.267262	0.193191
ApoEc3_50127trans	729	15087.6	1.02041	0.0141668
ApoEc3_50188trans	531	9814.88	63.9397	1.36459
ApoEc3_50236trans	555	10074.4	19.2796	0.400863
ApoEc3_50280trans	603	13005.2	1.22716	0.0197653
ApoEc3_50655trans	486	8363.6	5.88869	0.147483
ApoEc3_50656trans	333	4578.6	0	0
ApoEc3_50657trans	348	4476.46	0.510064	0.0238675
ApoEc4_135trans	1851	11224.5	23.597	0.440361
ApoEc4_136trans	1152	29233.4	0	0
ApoEc4_159trans	540	400.746	0	0
ApoEc4_214trans	1320	31403.1	0	0
ApoEc4_279trans	534	394.746	0	0
ApoEc4_281trans	948	808.746	0	0
ApoEc4_452trans	558	418.746	0	0
ApoEc4_453trans	369	230.009	0.832176	0.757858
ApoEc4_547trans	441	1661.28	6.34262	0.799729
ApoEc4_551trans	378	5073.78	0	0
ApoEc4_553trans	357	218.071	0	0
ApoEc4_1082trans	354	5094.48	1	0.0411167
ApoEc4_2214trans	423	283.806	0	0
ApoEc4_2675trans	546	2539.31	0.815753	0.0672916
ApoEc4_2838trans	903	20516.8	8.73747	0.0892058
ApoEc4_2929trans	369	6601.26	8	0.253852
ApoEc4_3044trans	423	283.806	1.91784	1.41549
ApoEc4_3045trans	333	194.217	0	0
ApoEc4_3046trans	303	164.885	0	0
ApoEc4_3047trans	387	5399.28	0	0
ApoEc4_3313trans	1287	30317.1	4.25968	0.0294311
ApoEc4_3345trans	492	8898.11	2	0.0470814
ApoEc4_3473trans	549	409.746	0	0
