target_id	length	eff_length	est_counts	tpm
ApoEc1_30112trans	336	806.561	0	0
ApoEc1_30245trans	327	831.31	37	8.24943
ApoEc1_30571trans	315	164.942	0	0
ApoEc1_30661trans	330	179.055	0	0
ApoEc1_30710trans	405	251.318	0	0
ApoEc1_31002trans	342	927.654	0	0
ApoEc1_31053trans	366	213.152	0	0
ApoEc1_31055trans	348	196.076	0	0
ApoEc1_31081trans	705	2410.99	0	0
ApoEc1_31087trans	354	201.8	0	0
ApoEc1_31385trans	456	1317.02	3.26646	0.459694
ApoEc1_31946trans	297	647.624	7	2.00336
ApoEc1_33097trans	300	151.378	0	0
ApoEc1_33163trans	555	1833.84	2.56816	0.259564
ApoEc1_33459trans	501	346.871	0	0
ApoEc2_483trans	432	278.024	0	0
ApoEc2_551trans	906	3648.45	113.408	5.76128
ApoEc2_1991trans	372	1035.46	54.208	9.70317
ApoEc2_2087trans	402	1050.34	0	0
ApoEc2_2764trans	531	812.215	9.03936	2.06278
ApoEc2_3194trans	741	2934.87	0	0
ApoEc2_3574trans	444	1420.94	2.69153	0.351082
ApoEc2_3575trans	300	644.233	1.50058	0.431719
ApoEc2_3674trans	720	1279.34	25.9073	3.75335
ApoEc2_3675trans	480	1483.83	0	0
ApoEc2_3679trans	300	647.859	2.33124	0.666946
ApoEc2_4073trans	732	577.77	0	0
ApoEc2_4074trans	1704	3728.59	26.388	1.31174
ApoEc2_4402trans	444	1377.24	1.33512	0.179679
ApoEc2_4433trans	384	1039.72	0	0
ApoEc2_4434trans	384	518.777	7.13274	2.54836
ApoEc2_4636trans	339	806.032	22.6158	5.2005
ApoEc2_5884trans	354	778.281	26.7597	6.3728
ApoEc2_6411trans	1581	6506.65	12.2136	0.347912
ApoEc2_7351trans	1224	5116.03	201.488	7.29964
ApoEc2_7353trans	894	3528.28	96.3631	5.06212
ApoEc2_7368trans	372	982.288	9.54869	1.80173
ApoEc2_7370trans	420	1136.52	20.4647	3.33743
ApoEc2_7465trans	471	763.428	16.1141	3.91222
ApoEc2_7466trans	366	996.096	24.3944	4.53914
ApoEc2_8118trans	1227	2531.51	101.776	7.4516
ApoEc2_8202trans	849	3138.49	5.57228	0.329077
ApoEc2_8253trans	639	484.77	1.71323	0.655035
ApoEc2_8254trans	711	2617.63	19.6693	1.39272
ApoEc2_9535trans	507	352.871	0	0
ApoEc2_9536trans	378	951.089	0	0
ApoEc2_9688trans	399	1090.53	8.64796	1.46981
ApoEc2_9689trans	618	2029.91	65.9982	6.02616
ApoEc2_10139trans	354	201.8	0	0
ApoEc2_10140trans	324	812.736	2.36276	0.538833
ApoEc2_10141trans	372	1024.33	16.4625	2.97878
ApoEc2_10236trans	2367	11056.3	46.2462	0.775269
ApoEc2_10238trans	2367	11042.1	1.43261	0.0240469
ApoEc2_12488trans	336	735.938	0	0
ApoEc2_13001trans	3300	13992.7	701.913	9.29752
ApoEc2_13274trans	1257	5339.06	19.9613	0.69296
ApoEc2_13275trans	510	851.411	10.5147	2.28899
ApoEc2_13276trans	861	3273.86	5.90495	0.334303
ApoEc2_13278trans	726	2942.86	50.2538	3.16508
ApoEc2_13834trans	630	2171.62	9.49553	0.81044
ApoEc2_14042trans	1425	2940.21	201.333	12.6918
ApoEc2_14043trans	1356	2778.44	47.1729	3.14686
ApoEc2_15082trans	621	2013.38	1.01072	0.0930441
ApoEc2_15084trans	351	938.798	0	0
ApoEc2_15089trans	543	902.655	0	0
ApoEc2_15090trans	1026	4165.64	138.739	6.17307
ApoEc2_15093trans	390	236.614	0	0
ApoEc2_15096trans	345	845.298	46.6073	10.2195
ApoEc2_15097trans	348	196.076	0	0
ApoEc2_15339trans	357	204.623	0	0
ApoEc2_15345trans	465	310.898	0	0
ApoEc2_15572trans	465	1670.33	521.478	57.8653
ApoEc2_15579trans	336	184.706	17.9822	18.0446
ApoEc2_16240trans	1191	1036.77	49.0014	8.76014
ApoEc2_16307trans	870	2794.08	593	39.337
ApoEc2_16567trans	1098	2186.61	22.5478	1.91124
ApoEc2_16940trans	360	207.479	0	0
ApoEc2_17824trans	684	2372.4	1.35341	0.105737
ApoEc2_18215trans	318	167.707	3.9925	4.41243
ApoEc2_18478trans	387	550.745	1.67688	0.564333
ApoEc2_18482trans	330	179.055	1.5326	1.58645
ApoEc2_18564trans	966	3610.36	969.162	49.7544
ApoEc2_18611trans	432	1263.65	19.1426	2.80776
ApoEc2_19484trans	306	724.167	1.61589	0.413578
ApoEc2_19485trans	321	170.5	0	0
ApoEc2_19487trans	333	846.67	0.313249	0.0685742
ApoEc2_19488trans	315	164.942	0	0
ApoEc2_19761trans	402	1230.66	112.604	16.9589
ApoEc2_19868trans	651	2213.61	350	29.3057
ApoEc2_20286trans	390	1045.06	2.15881	0.382877
ApoEc2_20635trans	582	1994.04	127.964	11.8942
ApoEc2_20890trans	345	193.194	0	0
ApoEc2_20933trans	528	1784.92	78.5466	8.15629
ApoEc2_20938trans	525	1667.97	11.5902	1.28792
ApoEc2_21067trans	567	939.195	52.8827	10.4362
ApoEc2_21072trans	561	1923.14	0	0
ApoEc2_21074trans	975	3686.04	14.5092	0.72957
ApoEc2_21123trans	612	1998	86.9962	8.07032
ApoEc2_22114trans	522	1751.05	11.3113	1.19729
ApoEc2_22117trans	540	1949.8	5.33889	0.507512
ApoEc2_22118trans	561	1992.96	99.9157	9.29225
ApoEc2_22125trans	321	873.356	7.18542	1.52492
ApoEc2_22127trans	330	179.055	0	0
ApoEc2_22129trans	318	786.601	15.3602	3.61932
ApoEc2_22269trans	321	760.107	1.15837	0.28246
ApoEc2_22270trans	312	721.323	40.6684	10.4499
ApoEc2_22786trans	306	685.254	1.80051	0.486999
ApoEc2_22787trans	978	3796.17	8	0.390598
ApoEc2_22807trans	330	179.055	0	0
ApoEc2_22863trans	423	1220.95	0.353464	0.0536575
ApoEc2_23406trans	717	2528.25	0	0
ApoEc2_23847trans	624	2321.88	0	0
ApoEc2_23895trans	390	236.614	0	0
ApoEc2_24088trans	300	690.662	24	6.44066
ApoEc2_24496trans	321	793.121	2	0.467386
ApoEc2_24891trans	465	1434.77	6.67637	0.862466
ApoEc2_25285trans	423	269.118	0.519758	0.357967
ApoEc2_25384trans	537	1754.56	3.21008	0.339103
ApoEc2_25409trans	768	2757.89	29.2944	1.96876
ApoEc2_25613trans	306	156.778	0	0
ApoEc2_26420trans	783	2754.72	0	0
ApoEc2_26564trans	666	1192.03	9.31861	1.44893
ApoEc2_28194trans	375	1071.06	2.12299	0.367385
ApoEc2_28240trans	636	2162.93	5.87963	0.50384
ApoEc2_29014trans	948	793.77	9.53042	2.22537
ApoEc2_29293trans	462	1403.51	14.0384	1.8539
ApoEc2_29347trans	459	1408.58	50.4657	6.64047
ApoEc2_29608trans	390	965.198	19	3.64857
ApoEc2_30123trans	621	2088.03	1	0.0887664
ApoEc2_31809trans	402	538.027	0	0
ApoEc2_31844trans	570	415.807	0	0
ApoEc2_31885trans	552	945.512	5.79227	1.13545
ApoEc2_31991trans	639	484.77	1.88648	0.721274
ApoEc2_32518trans	1164	4366.59	2.7728	0.117696
ApoEc2_33250trans	570	1883.71	13.4987	1.3282
ApoEc2_33681trans	300	683.8	7.76517	2.10478
ApoEc2_33936trans	450	711.599	23.5765	6.14085
ApoEc2_34342trans	900	3400.46	0	0
ApoEc2_34711trans	903	748.77	0	0
ApoEc2_35012trans	306	700.957	2	0.52884
ApoEc2_35015trans	597	442.77	0.783932	0.32816
ApoEc2_35239trans	657	502.77	0	0
ApoEc2_35679trans	426	1188.79	1.87732	0.292698
ApoEc2_35862trans	645	2234.61	0	0
ApoEc2_36285trans	744	2402.01	17	1.31177
ApoEc2_36774trans	534	899.686	0	0
ApoEc2_37123trans	348	196.076	0	0
ApoEc2_37518trans	801	3149.77	4.49648	0.264593
ApoEc2_37572trans	330	778.901	31.0325	7.38448
ApoEc2_37888trans	501	346.871	0.396404	0.211815
ApoEc2_38515trans	981	1914.13	311.059	30.1201
ApoEc2_39023trans	726	571.77	10.5174	3.40935
ApoEc2_39033trans	639	2353.16	0	0
ApoEc2_39430trans	576	1895.83	17.4402	1.70505
ApoEc2_40490trans	408	254.253	0	0
ApoEc2_40529trans	540	892.948	49.99	10.3763
ApoEc2_40792trans	384	230.654	0	0
ApoEc2_40810trans	387	1070.99	0	0
ApoEc2_41441trans	1179	4784	61.2959	2.37479
ApoEc2_41447trans	309	365.239	6.89971	3.50137
ApoEc2_42264trans	612	457.77	9.29872	3.76496
ApoEc2_42698trans	393	1070.1	0	0
ApoEc2_42749trans	726	2654.42	0	0
ApoEc2_43012trans	573	1001.46	32.1408	5.94853
ApoEc2_43040trans	924	3751.13	0	0
ApoEc2_43357trans	426	1212.72	1.32198	0.202045
ApoEc2_43358trans	381	1014.25	1.14092	0.208495
ApoEc3_1096trans	573	2049.23	0	0
ApoEc3_1097trans	522	1591.05	1.60591	0.187079
ApoEc3_1272trans	351	198.921	0	0
ApoEc3_1445trans	402	248.405	0	0
ApoEc3_2115trans	354	840.875	101	22.2625
ApoEc3_2130trans	552	1891.43	1.22627	0.120166
ApoEc3_2841trans	678	2504.23	15.3511	1.13619
ApoEc3_2966trans	534	886.285	31.6615	6.6213
ApoEc3_2968trans	423	269.118	0	0
ApoEc3_3027trans	546	1679.32	38	4.19407
ApoEc3_3134trans	768	1353.19	0	0
ApoEc3_3229trans	630	2252.83	57	4.68955
ApoEc3_3426trans	393	1224.96	1.54494	0.233763
ApoEc3_3427trans	393	1228.34	29.7223	4.48487
ApoEc3_4000trans	750	595.77	1.23313	0.383631
ApoEc3_4016trans	966	1895.67	421.002	41.163
ApoEc3_4452trans	375	1000.76	2	0.37041
ApoEc3_4453trans	387	1050.13	1	0.176498
ApoEc3_4519trans	501	1644.86	1.14678	0.129221
ApoEc3_4542trans	1170	4747.92	40.5108	1.58144
ApoEc3_4543trans	570	1841.63	41.7264	4.19946
ApoEc3_4832trans	327	176.211	0	0
ApoEc3_4833trans	423	269.118	0	0
ApoEc3_4877trans	300	151.378	2.17461	2.66259
ApoEc3_5022trans	309	750.524	80	19.7565
ApoEc3_5145trans	891	1686.13	0	0
ApoEc3_5146trans	1392	1237.77	19.5757	2.93131
ApoEc3_5582trans	516	361.871	4.52271	2.31649
ApoEc3_5583trans	684	2727.52	0	0
ApoEc3_5759trans	372	927.633	1.32111	0.263966
ApoEc3_6125trans	330	812.082	2.28659	0.521882
ApoEc3_6199trans	477	1564.7	2.39638	0.283863
ApoEc3_6201trans	405	1192.63	1.58048	0.245623
ApoEc3_6529trans	603	2129.4	20.2487	1.76249
ApoEc3_6950trans	402	1069.52	2.90415	0.503286
ApoEc3_6951trans	468	1312.4	45.0959	6.36878
ApoEc3_7199trans	705	2431.82	4.40501	0.335739
ApoEc3_7200trans	705	1240.83	6.79634	1.01519
ApoEc3_7362trans	417	263.141	0	0
ApoEc3_7364trans	300	700.349	1	0.264649
ApoEc3_7570trans	474	1486.81	12.6942	1.58246
ApoEc3_7572trans	420	1248.58	177.184	26.3023
ApoEc3_8394trans	414	1398.8	3.64117	0.482471
ApoEc3_8548trans	582	1038.94	33.1502	5.91398
ApoEc3_9013trans	858	3355.76	22.3979	1.23709
ApoEc3_10016trans	372	996.67	6.42976	1.19572
ApoEc3_10095trans	408	254.253	0.505664	0.368622
ApoEc3_10096trans	540	1864.57	0	0
ApoEc3_10120trans	339	187.543	0	0
ApoEc3_10121trans	309	159.457	0	0
ApoEc3_10749trans	549	1834.61	8	0.808223
ApoEc3_11183trans	564	409.807	78.1975	35.367
ApoEc3_11585trans	552	1975.6	19.3059	1.81124
ApoEc3_11586trans	378	1053.85	7.78624	1.36941
ApoEc3_11587trans	414	260.186	0	0
ApoEc3_11588trans	381	1139.74	6.19025	1.00667
ApoEc3_11589trans	477	1598.69	7.72099	0.895144
ApoEc3_11881trans	2004	4415.33	0	0
ApoEc3_13980trans	345	963.44	7.43836	1.43099
ApoEc3_14402trans	894	3158.96	66.5956	3.90739
ApoEc3_14690trans	684	2406.23	4.41788	0.3403
ApoEc3_14859trans	606	1006.25	11.228	2.06814
ApoEc3_15178trans	669	2427.02	92.4129	7.05739
ApoEc3_15187trans	477	1287.05	0	0
ApoEc3_15375trans	456	301.924	0	0
ApoEc3_15424trans	579	2025.44	51.04	4.67064
ApoEc3_15426trans	615	2108.95	12.9253	1.13595
ApoEc3_15769trans	732	2605	7.48442	0.53252
ApoEc3_15770trans	468	1459.25	37.3858	4.74855
ApoEc3_16800trans	702	1205.03	5.36843	0.825724
ApoEc3_16801trans	1131	4367.72	9.33491	0.396132
ApoEc3_16934trans	447	1206.39	30.4472	4.67782
ApoEc3_17155trans	1821	3840.13	101.816	4.91424
ApoEc3_17361trans	1872	1717.77	29.0359	3.13296
ApoEc3_17367trans	372	218.909	0	0
ApoEc3_17368trans	306	156.778	0	0
ApoEc3_18813trans	921	3651.06	0	0
ApoEc3_19601trans	357	1011.63	1.07135	0.196289
ApoEc3_19602trans	789	3171.72	0	0
ApoEc3_19603trans	336	770.377	4.02228	0.967729
ApoEc3_19605trans	402	1163.86	1.07016	0.170425
ApoEc3_19608trans	591	2044.23	3.12585	0.283416
ApoEc3_19609trans	306	690.252	8.72022	2.34156
ApoEc3_20015trans	321	742.834	77.7612	19.4024
ApoEc3_20021trans	372	934.197	780.158	154.785
ApoEc3_20129trans	330	395.784	23.3629	10.9409
ApoEc3_20141trans	876	1665.84	24.1177	2.68341
ApoEc3_20443trans	549	1836	3.0456	0.307458
ApoEc3_21005trans	522	367.839	0	0
ApoEc3_21537trans	669	2433.08	18.3669	1.39915
ApoEc3_21596trans	2121	8827.49	61.9228	1.30017
ApoEc3_21597trans	882	727.77	10.0406	2.55713
ApoEc3_21653trans	984	3875.46	0	0
ApoEc3_21655trans	561	406.807	3.65725	1.6663
ApoEc3_21662trans	321	170.5	0	0
ApoEc3_21664trans	618	1046.8	0	0
ApoEc3_21666trans	363	210.244	0	0
ApoEc3_21953trans	492	1545.12	233.125	27.9647
ApoEc3_22074trans	330	671.563	2729	753.185
ApoEc3_22090trans	1098	4245.07	3.05545	0.133406
ApoEc3_22106trans	2211	9808.9	31.5807	0.596742
ApoEc3_22200trans	315	164.942	0	0
ApoEc3_22661trans	390	1112.62	9.52684	1.58704
ApoEc3_22798trans	330	709.483	5.02469	1.31266
ApoEc3_22799trans	300	572.948	602.76	194.991
ApoEc3_23252trans	300	697.975	125	33.1936
ApoEc3_23279trans	381	1056.81	21	3.68304
ApoEc3_23282trans	888	3382.99	114.142	6.25359
ApoEc3_23669trans	327	744.367	0	0
ApoEc3_23670trans	324	173.379	0	0
ApoEc3_24187trans	1050	4107.25	19.8253	0.894649
ApoEc3_24194trans	534	805.979	7.08184	1.62857
ApoEc3_24304trans	1632	7112.02	5.99659	0.156278
ApoEc3_25525trans	336	803.547	7.62514	1.75882
ApoEc3_25526trans	330	179.055	0	0
ApoEc3_25990trans	477	1392.99	30.9439	4.11728
ApoEc3_26006trans	324	735.135	45.6729	11.5153
ApoEc3_26135trans	351	967.119	207	39.6712
ApoEc3_26191trans	582	2204.97	211.596	17.7865
ApoEc3_26528trans	561	2050.82	43.1472	3.8995
ApoEc3_26529trans	441	703.034	56.8079	14.9768
ApoEc3_27062trans	570	415.807	12.5771	5.60628
ApoEc3_27064trans	315	164.942	0	0
ApoEc3_27070trans	600	1970.84	65.4734	6.15743
ApoEc3_27072trans	915	3538.59	157.967	8.27412
ApoEc3_27073trans	345	848.971	27.2785	5.95543
ApoEc3_27075trans	864	3385.35	78.2493	4.28413
ApoEc3_27251trans	459	1324.83	816.067	114.17
ApoEc3_27415trans	432	1041.6	64	11.3884
ApoEc3_27826trans	375	998.658	3.78518	0.702513
ApoEc3_27828trans	744	2614.46	24.3963	1.72953
ApoEc3_27830trans	657	2425.28	0	0
ApoEc3_27838trans	531	889.864	0	0
ApoEc3_27975trans	915	3532.5	14.8286	0.778044
ApoEc3_27980trans	1743	7866.95	33.7935	0.79618
ApoEc3_28887trans	1197	2555.26	17.0911	1.23971
ApoEc3_29170trans	399	560.671	61.1563	20.2171
ApoEc3_29318trans	489	1300.57	4.05746	0.578238
ApoEc3_30178trans	405	1170.46	13.4487	2.12966
ApoEc3_30633trans	1059	3953.29	504.912	23.6724
ApoEc3_31100trans	312	644.853	573.635	164.877
ApoEc3_31398trans	3615	16360.1	515.991	5.84577
ApoEc3_31401trans	969	3801.12	0	0
ApoEc3_31402trans	969	1938.03	152.02	14.5387
ApoEc3_31489trans	714	2568.22	56	4.04149
ApoEc3_34805trans	1152	997.77	97.6381	18.1374
ApoEc3_34812trans	8040	37445.9	914.065	4.52436
ApoEc3_34814trans	6129	28543	2480.46	16.1071
ApoEc3_34820trans	465	310.898	0	0
ApoEc3_35160trans	1596	7081.13	508	13.2968
ApoEc3_35618trans	459	1389.22	1.58524	0.211499
ApoEc3_35620trans	330	848.248	8.66467	1.89328
ApoEc3_35622trans	411	1267.59	1.05179	0.153794
ApoEc3_35625trans	357	904.534	0	0
ApoEc3_35938trans	735	1337.14	5.41823	0.751047
ApoEc3_36023trans	312	732.588	13.4212	3.3956
ApoEc3_36138trans	336	830.346	1.7091	0.381499
ApoEc3_36390trans	450	295.95	0	0
ApoEc3_36391trans	450	295.95	0	0
ApoEc3_36492trans	561	1878.45	17.8549	1.76175
ApoEc3_36570trans	417	1216.61	3.7651	0.573604
ApoEc3_36971trans	405	1180.06	1	0.157065
ApoEc3_37294trans	438	1352.22	2	0.274136
ApoEc3_37339trans	666	2431.18	1.7213	0.131227
ApoEc3_37915trans	618	2213.23	23.5032	1.96827
ApoEc3_38247trans	384	1068.44	19.306	3.34907
ApoEc3_38603trans	480	325.871	0	0
ApoEc3_38629trans	456	301.924	0	0
ApoEc3_38676trans	366	213.152	0	0
ApoEc3_38740trans	366	167.419	109120	120805
ApoEc3_38770trans	345	193.194	0	0
ApoEc3_39142trans	633	478.77	0	0
ApoEc3_39154trans	315	716.251	10.3421	2.67625
ApoEc3_39341trans	426	272.095	3.01153	2.05141
ApoEc3_39701trans	606	1977.71	22	2.0618
ApoEc3_40010trans	558	403.807	0	0
ApoEc3_40590trans	564	1814.18	0	0
ApoEc3_40591trans	333	181.898	0	0
ApoEc3_40623trans	321	170.5	0	0
ApoEc3_40684trans	519	364.871	0	0
ApoEc3_40845trans	339	678.747	10.555	2.88228
ApoEc3_40937trans	300	151.378	0	0
ApoEc3_40988trans	324	173.379	0	0
ApoEc3_41562trans	600	1989.74	10.2947	0.95897
ApoEc3_41734trans	417	263.141	0	0
ApoEc3_42411trans	525	868.359	1.28853	0.275031
ApoEc3_42617trans	447	292.95	0	0
ApoEc3_42679trans	495	740.569	3.08337	0.771694
ApoEc3_42919trans	315	164.942	0	0
ApoEc3_43230trans	336	886.663	2.71859	0.568291
ApoEc3_43487trans	576	1793.25	54.88	5.67229
ApoEc3_43631trans	354	201.8	0	0
ApoEc3_43645trans	768	2831.78	1	0.0654523
ApoEc3_43670trans	309	810.547	179.659	41.0825
ApoEc3_43717trans	531	376.807	0	0
ApoEc3_43718trans	375	221.89	0	0
ApoEc3_44116trans	1035	3984.07	216.376	10.0662
ApoEc3_44310trans	402	1059.13	0	0
ApoEc3_44811trans	507	1739.91	7.54698	0.803955
ApoEc3_45094trans	1047	892.77	5.46079	1.13371
ApoEc3_45473trans	531	1609.37	6	0.691005
ApoEc3_45547trans	1317	5210.99	485.027	17.2516
ApoEc3_45558trans	366	213.152	0	0
ApoEc3_45560trans	657	2254.06	24.8277	2.04153
ApoEc3_47015trans	297	148.658	0	0
ApoEc3_47107trans	528	373.807	0	0
ApoEc3_47177trans	669	1140.86	12.9212	2.0992
ApoEc3_47324trans	315	775.92	9	2.14986
ApoEc3_47398trans	309	159.457	0	0
ApoEc3_47614trans	306	156.778	0	0
ApoEc3_48059trans	504	1541.24	3	0.360776
ApoEc3_48656trans	564	1831.85	1.19949	0.121365
ApoEc3_48922trans	381	1080.19	1.76706	0.303205
ApoEc3_49310trans	873	3416.67	0	0
ApoEc3_49395trans	1182	4769.75	20.2297	0.786101
ApoEc3_49693trans	429	275.047	2.65824	1.79131
ApoEc3_50127trans	729	1359.85	5.03632	0.686448
ApoEc3_50188trans	531	1718.44	290.039	31.2828
ApoEc3_50236trans	555	1834.48	7.09151	0.716492
ApoEc3_50280trans	603	2143.07	5.38611	0.465826
ApoEc3_50655trans	486	1520.02	0	0
ApoEc3_50656trans	333	181.898	0	0
ApoEc3_50657trans	348	196.076	1.0956	1.03565
ApoEc4_135trans	1851	1696.77	0	0
ApoEc4_136trans	1152	4450.02	1.05618	0.0439908
ApoEc4_159trans	540	1815.05	9.98731	1.01987
ApoEc4_214trans	1320	5587.26	0	0
ApoEc4_279trans	534	379.807	1.67112	0.815513
ApoEc4_281trans	948	3699.09	0	0
ApoEc4_452trans	558	403.807	0	0
ApoEc4_453trans	369	215.985	0.717619	0.615823
ApoEc4_547trans	441	1304.41	3.02959	0.430481
ApoEc4_551trans	378	505.197	4.12254	1.51248
ApoEc4_553trans	357	955.915	1.16107	0.225126
ApoEc4_1082trans	354	897.686	0	0
ApoEc4_2214trans	423	1297.03	2.0066	0.286746
ApoEc4_2675trans	546	1842.54	0	0
ApoEc4_2838trans	903	3524.25	29.6456	1.55912
ApoEc4_2929trans	369	982.643	165	31.1224
ApoEc4_3044trans	423	269.118	1.17153	0.806852
ApoEc4_3045trans	333	404.855	2.14697	0.982904
ApoEc4_3046trans	303	154.094	0	0
ApoEc4_3047trans	387	1097.1	0	0
