target_id	length	eff_length	est_counts	tpm
ApoEc1_22157trans	333	801.781	12.7327	3.68706
ApoEc1_22277trans	315	862.292	1.65383	0.445299
ApoEc1_22279trans	408	1200.7	1.51905	0.293734
ApoEc1_22333trans	300	172.333	0	0
ApoEc1_22456trans	519	1502.01	0	0
ApoEc1_22948trans	1068	4191.43	0	0
ApoEc1_22951trans	1347	2840.49	30.5252	2.49506
ApoEc1_22957trans	612	484.003	0	0
ApoEc1_23142trans	375	849.547	14	3.82609
ApoEc1_23501trans	309	347.236	21.5328	14.3976
ApoEc1_24213trans	735	2416.67	5.50774	0.52914
ApoEc1_24215trans	546	1827.5	0	0
ApoEc1_24223trans	333	205.109	5.44474	6.16321
ApoEc1_24224trans	354	504.335	16.8789	7.77035
ApoEc1_25755trans	309	181.218	0	0
ApoEc1_25952trans	366	1051.25	8.95946	1.97875
ApoEc1_25955trans	351	223.073	6.18718	6.43962
ApoEc1_26262trans	903	3077.46	40.6374	3.06583
ApoEc1_26356trans	369	544.497	4.03034	1.71854
ApoEc1_26358trans	315	660.743	0	0
ApoEc1_26866trans	1575	6348.81	0	0
ApoEc1_27275trans	411	1222.59	0	0
ApoEc1_27315trans	357	229.073	0	0
ApoEc1_27495trans	342	791.184	8.34419	2.44862
ApoEc1_27909trans	300	172.333	0	0
ApoEc1_28148trans	540	912.49	10.1093	2.57221
ApoEc1_28303trans	450	322.032	12.9488	9.33567
ApoEc1_28759trans	342	214.109	0	0
ApoEc1_28784trans	387	1256.13	2.27803	0.421057
ApoEc1_29449trans	312	393.262	1753.9	1035.47
ApoEc1_29717trans	315	187.173	0	0
ApoEc1_29768trans	357	983.527	44	10.3868
ApoEc1_30112trans	336	760.184	2.93064	0.895072
ApoEc1_30245trans	327	871.991	3	0.798774
ApoEc1_30571trans	315	187.173	0	0
ApoEc1_30661trans	330	202.109	0	0
ApoEc1_30710trans	405	277.032	0	0
ApoEc1_31002trans	342	214.109	0	0
ApoEc1_31053trans	366	238.073	0	0
ApoEc1_31055trans	348	220.109	0	0
ApoEc1_31081trans	705	2281.33	7.80375	0.794199
ApoEc1_31087trans	354	226.073	0	0
ApoEc1_31385trans	456	687.833	9.42053	3.17986
ApoEc1_31946trans	297	670.653	1	0.346192
ApoEc1_33097trans	300	172.333	0	0
ApoEc1_33163trans	555	1716.72	0	0
ApoEc1_33459trans	501	1671.4	1	0.13891
ApoEc2_483trans	432	304.032	0	0
ApoEc2_551trans	906	3969.54	468.271	27.3887
ApoEc2_1991trans	372	1110.28	106.247	22.2177
ApoEc2_2087trans	402	540.464	26.7403	11.4872
ApoEc2_2764trans	531	1594.04	38.3537	5.58629
ApoEc2_3194trans	741	613.003	28.6391	10.847
ApoEc2_3574trans	444	1442.9	3.65497	0.588113
ApoEc2_3575trans	300	639.956	2.28332	0.828384
ApoEc2_3674trans	720	1327.27	42.9702	7.51661
ApoEc2_3675trans	480	797.512	0	0
ApoEc2_3679trans	300	717.494	0	0
ApoEc2_4073trans	732	2614.03	0	0
ApoEc2_4074trans	1704	3941.87	124.828	7.3523
ApoEc2_4402trans	444	316.032	0	0
ApoEc2_4433trans	384	256.053	2.21139	2.00516
ApoEc2_4434trans	384	256.053	0	0
ApoEc2_4636trans	339	847.846	23.3199	6.38594
ApoEc2_5884trans	354	779.289	98.1779	29.2503
ApoEc2_6411trans	1581	5848.96	16.9229	0.671757
ApoEc2_7351trans	1224	4575	4.0833	0.207222
ApoEc2_7353trans	894	3242.08	21.6489	1.55034
ApoEc2_7368trans	372	975.675	26.96	6.41549
ApoEc2_7370trans	420	1151.99	113.986	22.9729
ApoEc2_7465trans	471	882.261	31.1328	8.19286
ApoEc2_7466trans	366	1120.54	17.2149	3.56692
ApoEc2_8118trans	1227	2641.8	23.8037	2.092
ApoEc2_8202trans	849	3376.28	18.2233	1.25315
ApoEc2_8253trans	639	2073.51	3.42816	0.383856
ApoEc2_8254trans	711	2572.22	6.99256	0.631165
ApoEc2_9535trans	507	1476.47	0	0
ApoEc2_9536trans	378	947.099	0	0
ApoEc2_9688trans	399	1133.99	14.6337	2.99613
ApoEc2_9689trans	618	1940.84	109.38	13.0846
ApoEc2_10139trans	354	226.073	0	0
ApoEc2_10140trans	324	847.646	3.82764	1.04841
ApoEc2_10141trans	372	1073.44	20.072	4.34139
ApoEc2_10236trans	2367	10713	54.8924	1.18964
ApoEc2_10238trans	2367	10866.4	6.12023	0.130767
ApoEc2_12488trans	336	751.307	0	0
ApoEc2_13001trans	3300	14112.2	92.1971	1.51683
ApoEc2_13274trans	1257	5352.37	4.99916	0.216853
ApoEc2_13275trans	510	976.311	2.00536	0.476891
ApoEc2_13276trans	861	3264.68	0	0
ApoEc2_13278trans	726	3054.91	11.9614	0.90907
ApoEc2_13834trans	630	2154.7	12.1564	1.30988
ApoEc2_14042trans	1425	5332.41	0	0
ApoEc2_14043trans	1356	2702.45	174.655	15.0051
ApoEc2_15082trans	621	1880.42	1.00396	0.123959
ApoEc2_15084trans	351	1098.45	0	0
ApoEc2_15089trans	543	1047.26	0	0
ApoEc2_15090trans	1026	4171.25	118.778	6.61128
ApoEc2_15093trans	390	262.032	30.8855	27.3662
ApoEc2_15096trans	345	916.308	34.573	8.76012
ApoEc2_15097trans	348	220.109	0	0
ApoEc2_15339trans	357	879.826	2.50092	0.659961
ApoEc2_15345trans	465	337.032	0	0
ApoEc2_15572trans	465	1525.63	183.788	27.9694
ApoEc2_15579trans	336	208.109	4.04034	4.50757
ApoEc2_16240trans	1191	1063	89.6569	19.5823
ApoEc2_16307trans	870	2543.98	794	72.4638
ApoEc2_16567trans	1098	4060.21	0	0
ApoEc2_16940trans	360	232.073	0	0
ApoEc2_17824trans	684	2272.8	12.2735	1.25379
ApoEc2_18215trans	318	190.158	0	0
ApoEc2_18478trans	387	1030.18	12.6604	2.8533
ApoEc2_18482trans	330	202.109	0	0
ApoEc2_18564trans	966	3305.12	168.974	11.8699
ApoEc2_18611trans	432	1324.86	134.682	23.6024
ApoEc2_19484trans	306	821.515	3.82768	1.08177
ApoEc2_19485trans	321	193.158	0	0
ApoEc2_19487trans	333	921.7	12.3417	3.10885
ApoEc2_19488trans	315	964.771	1.32297	0.318377
ApoEc2_19761trans	402	1190.42	113.952	22.2247
ApoEc2_19868trans	651	2064.51	70	7.87218
ApoEc2_20286trans	390	984.395	5.26374	1.24148
ApoEc2_20635trans	582	1960.91	73.5981	8.71414
ApoEc2_20890trans	345	458.347	5.64623	2.86009
ApoEc2_20933trans	528	1838.74	25.9415	3.27559
ApoEc2_20938trans	525	892.975	0	0
ApoEc2_21067trans	567	952.345	22.1583	5.40202
ApoEc2_21072trans	561	1073.05	17.3369	3.75116
ApoEc2_21074trans	975	3462.05	0	0
ApoEc2_21123trans	612	1919.24	0	0
ApoEc2_22114trans	522	1739.61	4.83916	0.64585
ApoEc2_22117trans	540	1986.55	1.88744	0.220592
ApoEc2_22118trans	561	2015.55	62.4437	7.193
ApoEc2_22125trans	321	918.461	7.30368	1.84627
ApoEc2_22127trans	330	926.552	2.53198	0.634461
ApoEc2_22129trans	318	837.011	28.4655	7.89591
ApoEc2_22269trans	321	193.158	0	0
ApoEc2_22270trans	312	799.682	18.8276	5.4663
ApoEc2_22786trans	306	691.982	2	0.671042
ApoEc2_22787trans	978	4226.85	14	0.769
ApoEc2_22807trans	330	202.109	2.23477e-05	2.56721e-05
ApoEc2_22863trans	423	1200.73	2.55663	0.494354
ApoEc2_23406trans	717	1308.64	17.3702	3.08176
ApoEc2_23847trans	624	2391.26	0	0
ApoEc2_23895trans	390	262.032	0	0
ApoEc2_24088trans	300	686.861	12	4.05627
ApoEc2_24496trans	321	814.82	5.94028	1.69262
ApoEc2_24891trans	465	1494.55	31.4482	4.8854
ApoEc2_25285trans	423	686.498	4.14365	1.40139
ApoEc2_25384trans	537	1671.27	6	0.833526
ApoEc2_25409trans	768	2831.08	26.4386	2.16821
ApoEc2_25613trans	306	178.261	0	0
ApoEc2_26420trans	783	2676.81	0	0
ApoEc2_26564trans	666	2559.33	0	0
ApoEc2_28194trans	375	1140.52	42.5265	8.6571
ApoEc2_28240trans	636	1971.77	3.00287	0.353586
ApoEc2_29014trans	948	820.003	3.14611	0.890786
ApoEc2_29293trans	462	1266.09	39.1318	7.17597
ApoEc2_29347trans	459	1382.98	11.2427	1.88743
ApoEc2_29608trans	390	878.046	11	2.90864
ApoEc2_30123trans	621	2060.98	2.06618	0.23276
ApoEc2_31809trans	402	274.032	0	0
ApoEc2_31844trans	570	442.003	0	0
ApoEc2_31885trans	552	940.547	5.2719	1.30137
ApoEc2_31991trans	639	2343.1	0	0
ApoEc2_32518trans	1164	4004.32	10.5029	0.608969
ApoEc2_33250trans	570	1715.58	27.8724	3.77205
ApoEc2_33681trans	300	375.227	17.8343	11.0351
ApoEc2_33936trans	450	830.654	81.8004	22.8639
ApoEc2_34342trans	900	3306.93	2.34528	0.164659
ApoEc2_34711trans	903	3522.47	8.33409	0.549321
ApoEc2_35012trans	306	720.164	1	0.322392
ApoEc2_35015trans	597	1942.73	1.91923	0.229365
ApoEc2_35239trans	657	2284.5	1	0.10163
ApoEc2_35679trans	426	1217.62	8	1.52543
ApoEc2_35862trans	645	2162.95	9.65899	1.03681
ApoEc2_36285trans	744	2259.81	3	0.308222
ApoEc2_36774trans	534	406.003	6.58761	3.76715
ApoEc2_37123trans	348	220.109	0	0
ApoEc2_37518trans	801	673.003	0	0
ApoEc2_37572trans	330	795.953	12.6663	3.69468
ApoEc2_37888trans	501	1525.62	49.3954	7.51717
ApoEc2_38515trans	981	3641.22	0	0
ApoEc2_39023trans	726	598.003	2.82692	1.09755
ApoEc2_39033trans	639	2119.26	0	0
ApoEc2_39430trans	576	1757.04	23.1814	3.06318
ApoEc2_40490trans	408	1081.39	2.12697	0.45666
ApoEc2_40529trans	540	988.961	104.135	24.4475
ApoEc2_40792trans	384	1041.35	11.6454	2.59642
ApoEc2_40810trans	387	540.233	2.82961	1.21608
ApoEc2_41441trans	1179	4612.93	54.2438	2.73016
ApoEc2_41447trans	309	432.589	15.8479	8.50571
ApoEc2_42264trans	612	484.003	6.68364	3.20612
ApoEc2_42698trans	393	1069.53	0	0
ApoEc2_42749trans	726	2415.34	8.63157	0.829712
ApoEc2_43012trans	573	1018.49	5.31972	1.21268
ApoEc2_43040trans	924	1929.25	16.2743	1.95851
ApoEc2_43357trans	426	1249.37	6.2054	1.15317
ApoEc2_43358trans	381	1017.02	21.1199	4.82144
ApoEc3_1096trans	573	1088.96	0	0
ApoEc3_1097trans	522	913.647	16.7489	4.2562
ApoEc3_1272trans	351	223.073	0	0
ApoEc3_1445trans	402	1115.01	4.49927	0.936867
ApoEc3_2115trans	354	878.955	82	21.6602
ApoEc3_2130trans	552	1847.62	15.0738	1.8942
ApoEc3_2841trans	678	1318.13	4.65207	0.819415
ApoEc3_2966trans	534	1847.19	18.2295	2.29128
ApoEc3_2968trans	423	1365.09	0	0
ApoEc3_3027trans	546	1642.91	56	7.91389
ApoEc3_3134trans	768	2509.77	14.9231	1.38051
ApoEc3_3229trans	630	2207.49	96	10.0969
ApoEc3_3426trans	393	1303.87	5.57238	0.992248
ApoEc3_3427trans	393	1284.38	6.26362	1.13226
ApoEc3_4000trans	750	1486.89	4.40305	0.687527
ApoEc3_4016trans	966	2011.7	39.7025	4.58215
ApoEc3_4452trans	375	1035.59	19.3709	4.34285
ApoEc3_4453trans	387	1052.37	5.45062	1.20252
ApoEc3_4519trans	501	1659.06	1.22369	0.171247
ApoEc3_4542trans	1170	5177.76	33.1541	1.48665
ApoEc3_4543trans	570	1850.26	21	2.63513
ApoEc3_4832trans	327	199.142	0	0
ApoEc3_4833trans	423	295.032	0	0
ApoEc3_4877trans	300	172.333	0	0
ApoEc3_5022trans	309	747.288	76	23.6124
ApoEc3_5145trans	891	3113.41	0	0
ApoEc3_5146trans	1392	2997.83	28.6094	2.21573
ApoEc3_5582trans	516	1005.6	0	0
ApoEc3_5583trans	684	2694.08	0	0
ApoEc3_5759trans	372	1083.82	45.4787	9.74237
ApoEc3_6125trans	330	812.663	11.619	3.3195
ApoEc3_6199trans	477	1511.07	2.55566	0.392676
ApoEc3_6201trans	405	626.963	8.03003	2.97365
ApoEc3_6529trans	603	2309.65	34.4364	3.46168
ApoEc3_6950trans	402	975.855	27.2056	6.47274
ApoEc3_6951trans	468	1186.53	192.794	37.725
ApoEc3_7199trans	705	1226.98	0.898055	0.169934
ApoEc3_7200trans	705	1242.84	0	0
ApoEc3_7362trans	417	289.032	0	0
ApoEc3_7364trans	300	708.062	10.1113	3.31552
ApoEc3_7570trans	474	1602.3	10.0938	1.46259
ApoEc3_7572trans	420	1356.06	166.159	28.4486
ApoEc3_8394trans	414	1670.77	5.18772	0.720898
ApoEc3_8548trans	582	2016.98	17.6638	2.03327
ApoEc3_9013trans	858	3189.38	1.95493	0.142312
ApoEc3_10016trans	372	1016.43	8.26833	1.88866
ApoEc3_10095trans	408	280.032	4.8065	3.98507
ApoEc3_10096trans	540	945.904	6.58636	1.61664
ApoEc3_10120trans	339	1089.3	1.18461	0.25249
ApoEc3_10121trans	309	181.218	0	0
ApoEc3_10749trans	549	1637.09	66.6883	9.45782
ApoEc3_11183trans	564	2046.91	0	0
ApoEc3_11585trans	552	1835.12	78.7294	9.96064
ApoEc3_11586trans	378	1021.84	18.1741	4.12938
ApoEc3_11587trans	414	286.032	0	0
ApoEc3_11588trans	381	1114.29	25.1634	5.24305
ApoEc3_11589trans	477	1534.44	17.4198	2.63577
ApoEc3_11881trans	2004	4476.91	24.0507	1.24728
ApoEc3_13980trans	345	1135.3	29.4083	6.01414
ApoEc3_14402trans	894	2821.44	0	0
ApoEc3_14690trans	684	2393.56	19.5505	1.89639
ApoEc3_14859trans	606	1036.16	8.02726	1.79869
ApoEc3_15178trans	669	2277.69	94.783	9.66163
ApoEc3_15187trans	477	1199.16	8.6045	1.66596
ApoEc3_15375trans	456	690.354	30.1113	10.1268
ApoEc3_15424trans	579	2060.54	36.2453	4.084
ApoEc3_15426trans	615	1957.56	22.8347	2.70829
ApoEc3_15769trans	732	2471.52	12.0499	1.13197
ApoEc3_15770trans	468	1436.41	23.3477	3.77382
ApoEc3_16800trans	702	1156.88	9.72535	1.95179
ApoEc3_16801trans	1131	4089.68	27.2989	1.54978
ApoEc3_16934trans	447	1141.27	20.6191	4.19465
ApoEc3_17155trans	1821	3864.41	114.268	6.86522
ApoEc3_17361trans	1872	1744	184.024	24.4986
ApoEc3_17367trans	372	244.073	0	0
ApoEc3_17368trans	306	178.261	0	0
ApoEc3_18813trans	921	3564.75	0	0
ApoEc3_19601trans	357	1046.08	6.54675	1.45304
ApoEc3_19602trans	789	3150.03	0	0
ApoEc3_19603trans	336	808.547	11.101	3.18765
ApoEc3_19605trans	402	274.032	0	0
ApoEc3_19608trans	591	2103.54	1.70869	0.188594
ApoEc3_19609trans	306	759.007	15.8201	4.83926
ApoEc3_20015trans	321	678.616	181.464	62.0844
ApoEc3_20021trans	372	936.462	1505.16	373.17
ApoEc3_20129trans	330	429.029	46.7547	25.302
ApoEc3_20141trans	876	3014.26	0	0
ApoEc3_20443trans	549	1834.7	9.77678	1.23722
ApoEc3_21005trans	522	394.003	0	0
ApoEc3_21537trans	669	541.003	0.630096	0.270409
ApoEc3_21596trans	2121	7932.72	100.094	2.92955
ApoEc3_21597trans	882	754.003	14.0837	4.33668
ApoEc3_21653trans	984	1968.94	42.9179	5.06083
ApoEc3_21655trans	561	1838.34	0	0
ApoEc3_21662trans	321	193.158	0	0
ApoEc3_21664trans	618	2066.22	0	0
ApoEc3_21666trans	363	515.555	1.71683	0.773155
ApoEc3_21953trans	492	1617.47	327.065	46.9474
ApoEc3_22074trans	330	678.819	1147	392.306
ApoEc3_22090trans	1098	2202	44.864	4.73037
ApoEc3_22106trans	2211	9331.45	167.775	4.17439
ApoEc3_22200trans	315	641.591	0	0
ApoEc3_22661trans	390	1046.59	7.72788	1.71434
ApoEc3_22798trans	330	744.194	108.53	33.8593
ApoEc3_22799trans	300	578.196	521.654	209.47
ApoEc3_23252trans	300	728.038	108	34.4417
ApoEc3_23279trans	381	1132.48	52.3641	10.7353
ApoEc3_23282trans	888	3273.34	88.1047	6.24918
ApoEc3_23669trans	327	779.22	0	0
ApoEc3_23670trans	324	414.56	1.05968	0.593474
ApoEc3_24187trans	1050	3689.42	9.76351	0.614417
ApoEc3_24194trans	534	800.782	2.17001	0.629161
ApoEc3_24304trans	1632	6839.84	10.7683	0.365526
ApoEc3_25525trans	336	833.31	44.3655	12.361
ApoEc3_25526trans	330	202.109	0	0
ApoEc3_25990trans	477	1370.36	15.9337	2.69957
ApoEc3_26006trans	324	750.034	175.87	54.4411
ApoEc3_26135trans	351	998.674	52	12.0891
ApoEc3_26191trans	582	2159.09	430.982	46.345
ApoEc3_26528trans	561	1962.75	64.9117	7.67845
ApoEc3_26529trans	441	773.758	70.9248	21.2818
ApoEc3_27062trans	570	442.003	0	0
ApoEc3_27064trans	315	187.173	0	0
ApoEc3_27070trans	600	2003.79	13.7277	1.59059
ApoEc3_27072trans	915	3596.88	107.815	6.95934
ApoEc3_27073trans	345	883.067	57.8869	15.2195
ApoEc3_27075trans	864	3554.45	39.1452	2.55694
ApoEc3_27251trans	459	1312.48	35.6542	6.30713
ApoEc3_27415trans	432	994.851	786	183.434
ApoEc3_27826trans	375	1103.9	4.28902	0.902074
ApoEc3_27828trans	744	2568.29	81.096	7.33111
ApoEc3_27830trans	657	1318.89	14.3847	2.53225
ApoEc3_27838trans	531	997.538	0	0
ApoEc3_27975trans	915	1932.78	0	0
ApoEc3_27980trans	1743	7314.28	13.1828	0.418456
ApoEc3_28887trans	1197	2656.25	119.069	10.4075
ApoEc3_29170trans	399	1124.74	58.1016	11.9937
ApoEc3_29318trans	489	1219.86	1.40998	0.268361
ApoEc3_30178trans	405	1360.08	140.92	24.0561
ApoEc3_30633trans	1059	3784.76	23.7988	1.45993
ApoEc3_31100trans	312	719.651	104.004	33.5539
ApoEc3_31398trans	3615	15305.5	1192.8	18.094
ApoEc3_31401trans	969	3611.56	0	0
ApoEc3_31402trans	969	3733.61	0	0
ApoEc3_31489trans	714	2320.38	97	9.7057
ApoEc3_34805trans	1152	4406.23	0	0
ApoEc3_34812trans	8040	34120.4	909.685	6.19001
ApoEc3_34814trans	6129	25754.1	2138.07	19.2748
ApoEc3_34820trans	465	337.032	0	0
ApoEc3_35160trans	1596	6677.66	627	21.8001
ApoEc3_35618trans	459	1442.22	5.36831	0.86421
ApoEc3_35620trans	330	811.845	6.4227	1.83679
ApoEc3_35622trans	411	1285.89	5.02738	0.90772
ApoEc3_35625trans	357	1001.68	1.07307	0.248723
ApoEc3_35938trans	735	2474.21	2.41352	0.22648
ApoEc3_36023trans	312	722.61	12.6846	4.07558
ApoEc3_36138trans	336	860.628	3.36947	0.908993
ApoEc3_36390trans	450	322.032	0	0
ApoEc3_36391trans	450	1332.56	0	0
ApoEc3_36492trans	561	433.003	2.79292	1.49755
ApoEc3_36570trans	417	1171.07	8.97153	1.77868
ApoEc3_36971trans	405	1229.26	1	0.188874
ApoEc3_37294trans	438	1879.79	4.10017	0.506415
ApoEc3_37339trans	666	2361.9	0	0
ApoEc3_37915trans	618	490.003	0	0
ApoEc3_38247trans	384	985.164	34.3847	8.10348
ApoEc3_38603trans	480	352.032	0	0
ApoEc3_38629trans	456	328.032	0	0
ApoEc3_38676trans	366	238.073	0	0
ApoEc3_38740trans	366	239.034	59713	57999.4
ApoEc3_38770trans	345	217.109	0	0
ApoEc3_39142trans	633	505.003	0	0
ApoEc3_39154trans	315	721.494	25.5571	8.2242
ApoEc3_39341trans	426	1600.47	5.44768	0.790276
ApoEc3_39701trans	606	1893.34	70	8.58391
ApoEc3_40010trans	558	430.003	0	0
ApoEc3_40590trans	564	1754.43	0	0
ApoEc3_40591trans	333	205.109	0	0
ApoEc3_40623trans	321	193.158	0	0
ApoEc3_40684trans	519	391.003	0	0
ApoEc3_40845trans	339	620.446	0	0
ApoEc3_40937trans	300	172.333	0	0
ApoEc3_40988trans	324	452.033	1.87298	0.962005
ApoEc3_41562trans	600	1939.65	0	0
ApoEc3_41734trans	417	289.032	0	0
ApoEc3_42411trans	525	397.003	0	0
ApoEc3_42617trans	447	319.032	0	0
ApoEc3_42679trans	495	1382.9	4.56311	0.766101
ApoEc3_42919trans	315	187.173	0	0
ApoEc3_43230trans	336	951.861	2.3847	0.581668
ApoEc3_43487trans	576	1639.39	82.4672	11.6792
ApoEc3_43631trans	354	226.073	0.220321	0.226267
ApoEc3_43645trans	768	2936.34	5.02193	0.397081
ApoEc3_43670trans	309	608.949	2977.82	1135.36
ApoEc3_43717trans	531	1528.6	0.258689	0.0392917
ApoEc3_43718trans	375	889.015	0.849549	0.221868
ApoEc3_44116trans	1035	3714.75	65.6935	4.10589
ApoEc3_44310trans	402	551.442	4.06447	1.71127
ApoEc3_44811trans	507	1660.27	27.4394	3.83717
ApoEc3_45094trans	1047	3679.71	36.314	2.29126
ApoEc3_45473trans	531	1528.49	18	2.73417
ApoEc3_45547trans	1317	4961.68	146.194	6.84095
ApoEc3_45558trans	366	238.073	0	0
ApoEc3_45560trans	657	2087.92	43.8813	4.87955
ApoEc3_47015trans	297	169.402	0	0
ApoEc3_47107trans	528	400.003	0	0
ApoEc3_47177trans	669	1159.75	0	0
ApoEc3_47324trans	315	812.984	19	5.42609
ApoEc3_47398trans	309	181.218	0	0
ApoEc3_47614trans	306	178.261	0	0
ApoEc3_48059trans	504	376.003	0	0
ApoEc3_48656trans	564	1703.51	2	0.272584
ApoEc3_48922trans	381	1159.17	6.86546	1.37511
ApoEc3_49310trans	873	3094.54	0	0
ApoEc3_49395trans	1182	4370.76	18.4085	0.977858
ApoEc3_49693trans	429	1464.32	0	0
ApoEc3_50127trans	729	2546.84	16.2291	1.47948
ApoEc3_50188trans	531	1633.41	134.392	19.1026
ApoEc3_50236trans	555	1760.08	10.896	1.43731
ApoEc3_50280trans	603	2125.23	38.5493	4.21138
ApoEc3_50655trans	486	707.948	3.31394	1.08682
ApoEc3_50656trans	333	205.109	0	0
ApoEc3_50657trans	348	909.038	0	0
ApoEc4_135trans	1851	1723	0	0
ApoEc4_136trans	1152	4618.34	1.40888	0.0708278
ApoEc4_159trans	540	1864.25	77.2089	9.61566
ApoEc4_214trans	1320	5343.45	0	0
ApoEc4_279trans	534	406.003	0	0
ApoEc4_281trans	948	3451.33	1.5169	0.102044
ApoEc4_452trans	558	430.003	0	0
ApoEc4_453trans	369	241.073	0	0
ApoEc4_547trans	441	706.505	14.7019	4.8314
ApoEc4_551trans	378	1028.86	0	0
ApoEc4_553trans	357	229.073	0	0
ApoEc4_1082trans	354	226.073	0	0
ApoEc4_2214trans	423	295.032	0	0
ApoEc4_2675trans	546	1879.13	0	0
ApoEc4_2838trans	903	3373.9	57.4971	3.95667
ApoEc4_2929trans	369	1052.54	325	71.6904
ApoEc4_3044trans	423	1214.02	0	0
ApoEc4_3045trans	333	785.207	3.50241	1.03561
ApoEc4_3046trans	303	175.304	2.41913	3.20392
