target_id	length	eff_length	est_counts	tpm
ApoEc2_7466trans	366	1388.59	44.0588	6.59183
ApoEc2_8118trans	1227	6475.09	5.0791	0.162963
ApoEc2_8202trans	849	4130.01	399.043	20.0732
ApoEc2_8253trans	639	2709.25	1.67568	0.128496
ApoEc2_8254trans	711	3345.51	28.9896	1.80022
ApoEc2_9535trans	507	368.749	0.00145376	0.000819048
ApoEc2_9536trans	378	1327.06	0	0
ApoEc2_9688trans	399	1448.25	14.0176	2.01084
ApoEc2_9689trans	618	2558.3	94.8317	7.70105
ApoEc2_10139trans	354	216.213	0	0
ApoEc2_10140trans	324	1075.96	3.45842	0.66777
ApoEc2_10141trans	372	1339.71	5.68919	0.882242
ApoEc2_10236trans	2367	14266.2	65.238	0.950037
ApoEc2_10238trans	2367	14369.6	9.21682	0.133255
ApoEc2_12488trans	336	441.382	0	0
ApoEc2_13001trans	3300	18240.9	263.502	3.00112
ApoEc2_13274trans	1257	6971.81	13.5493	0.403755
ApoEc2_13275trans	510	1017.82	4.05178	0.827034
ApoEc2_13276trans	861	1950.69	2.56261	0.272925
ApoEc2_13278trans	726	4065.8	34.6291	1.76947
ApoEc2_13834trans	630	2844.26	13.7334	1.00312
ApoEc2_14042trans	1425	7159.27	0.0342862	0.000994942
ApoEc2_14043trans	1356	3068.52	352.897	23.8928
ApoEc2_15082trans	621	2565.32	2.33935	0.189453
ApoEc2_15084trans	351	1310.51	6.51638	1.03303
ApoEc2_15089trans	543	1055.76	0	0
ApoEc2_15090trans	1026	5371.35	169.929	6.57251
ApoEc2_15093trans	390	251.942	11.1595	9.20223
ApoEc2_15096trans	345	1131.12	61.0717	11.2171
ApoEc2_15097trans	348	210.249	0	0
ApoEc2_15339trans	357	219.195	0	0
ApoEc2_15345trans	465	326.869	0	0
ApoEc2_15572trans	465	2133.98	227.004	22.1
ApoEc2_15579trans	336	198.476	3.34938	3.50594
ApoEc2_16240trans	1191	6094.91	0	0
ApoEc2_16307trans	870	3460.67	1090	65.4356
ApoEc2_16567trans	1098	5612.21	392.131	14.5159
ApoEc2_16940trans	360	222.157	0	0
ApoEc2_17824trans	684	3003.72	2.50484	0.173248
ApoEc2_18215trans	318	180.978	1.10722	1.27103
ApoEc2_18478trans	387	607.612	12.5915	4.30527
ApoEc2_18482trans	330	192.643	0	0
ApoEc2_18564trans	966	4531.94	143.185	6.5639
ApoEc2_18611trans	432	1701.72	75.1752	9.17768
ApoEc2_19484trans	306	967.757	0	0
ApoEc2_19485trans	321	183.947	0	0
ApoEc2_19487trans	333	1163.4	9.3866	1.6762
ApoEc2_19488trans	315	178.101	1.46171	1.70508
ApoEc2_19761trans	402	1600.81	140.872	18.2823
ApoEc2_19868trans	651	2790.88	97	7.22068
ApoEc2_20286trans	390	1312.88	5.4666	0.865046
ApoEc2_20635trans	582	2557.31	81.3362	6.60766
ApoEc2_20890trans	345	1197.31	0	0
ApoEc2_20933trans	528	2326.54	104.668	9.34657
ApoEc2_20938trans	525	2234.48	5.10045	0.47422
ApoEc2_21067trans	567	2378.22	0	0
ApoEc2_21072trans	561	2615.45	0	0
ApoEc2_21074trans	975	4672.27	122.346	5.44011
ApoEc2_21123trans	612	2607.37	61.1927	4.87579
ApoEc2_22114trans	522	2258.95	14.1068	1.29739
ApoEc2_22117trans	540	2544.82	2.00947	0.164049
ApoEc2_22118trans	561	2583.23	78.8214	6.3391
ApoEc2_22125trans	321	1152.38	7.28423	1.31321
ApoEc2_22127trans	330	192.643	16.1697	17.438
ApoEc2_22129trans	318	1057.26	28.8535	5.66978
ApoEc2_22269trans	321	1016.21	1.15237	0.23559
ApoEc2_22270trans	312	1002.89	24.2327	5.01991
ApoEc2_22786trans	306	898.212	4	0.925185
ApoEc2_22787trans	978	5079.43	21	0.858919
ApoEc2_22807trans	330	192.643	0	0
ApoEc2_22863trans	423	1566.34	0	0
ApoEc2_23406trans	717	3231.43	0.0889317	0.00571754
ApoEc2_23847trans	624	3041.72	0	0
ApoEc2_23895trans	390	251.942	0	0
ApoEc2_24088trans	300	907.02	31	7.10055
ApoEc2_24496trans	321	1073.88	1	0.19346
ApoEc2_24891trans	465	1907.16	39.8099	4.33662
ApoEc2_25285trans	423	284.895	0	0
ApoEc2_25384trans	537	2200.05	6.58897	0.622205
ApoEc2_25409trans	768	3618.97	14.2836	0.819976
ApoEc2_25613trans	306	855.442	0	0
ApoEc2_26420trans	783	3544.14	0	0
ApoEc2_26564trans	666	3234.76	0	0
ApoEc2_28194trans	375	630.833	1.6961	0.558579
ApoEc2_28240trans	636	1196.33	0	0
ApoEc2_29014trans	948	2109.62	53.5828	5.27678
ApoEc2_29293trans	462	1802.06	28.6955	3.30821
ApoEc2_29347trans	459	1807.4	15.3534	1.76481
ApoEc2_29608trans	390	1205.3	15	2.5855
ApoEc2_30123trans	621	2790	2.17549	0.161995
ApoEc2_31809trans	402	1409.04	0	0
ApoEc2_31844trans	570	431.749	0	0
ApoEc2_31885trans	552	2399.55	0	0
ApoEc2_31991trans	639	3008.96	5.40807	0.373399
ApoEc2_32518trans	1164	5478.42	2.79752	0.106088
ApoEc2_33250trans	570	2381.57	13.4062	1.16947
ApoEc2_33681trans	300	925.738	14.9743	3.36052
ApoEc2_33936trans	450	1917.38	0	0
ApoEc2_34342trans	900	4389.49	1.87337	0.0886661
ApoEc2_34711trans	903	4539.62	22.5131	1.0303
ApoEc2_35012trans	306	169.293	0	0
ApoEc2_35015trans	597	2538.36	6.80981	0.557352
ApoEc2_35239trans	657	2997.82	1	0.0693015
ApoEc2_35679trans	426	1584.88	35	4.58796
ApoEc2_35862trans	645	2849.77	11.0041	0.802214
ApoEc2_36285trans	744	3079.08	25.5497	1.7239
ApoEc2_36774trans	534	395.749	0	0
ApoEc2_37123trans	348	210.249	0	0
ApoEc2_37518trans	801	4173.93	0	0
ApoEc2_37572trans	330	1044.78	20.2894	4.03451
ApoEc2_37888trans	501	2020.33	1.2284	0.126318
ApoEc2_38515trans	981	2182.08	35.8117	3.40959
ApoEc2_39023trans	726	587.749	17.1506	6.06227
ApoEc2_39033trans	639	1310.77	0	0
ApoEc2_39430trans	576	2407.21	36.3443	3.13668
ApoEc2_40490trans	408	1403.21	1.82527	0.27024
ApoEc2_40529trans	540	2309.58	0	0
ApoEc2_40792trans	384	616.411	2.46217	0.829843
ApoEc2_40810trans	387	613.76	0.0131482	0.00445058
ApoEc2_41441trans	1179	6276.05	37.6822	1.24738
ApoEc2_41447trans	309	459.886	19.1741	8.6619
ApoEc2_42264trans	612	2822.64	1.72849	0.127221
ApoEc2_42698trans	393	612.048	5.98529	2.03164
ApoEc2_42749trans	726	3342.96	219.097	13.6161
ApoEc2_43012trans	573	2563.61	6.74534	0.546638
ApoEc2_43040trans	924	2147.71	36.0036	3.48272
ApoEc2_43357trans	426	1585.29	3.75616	0.492247
ApoEc2_43358trans	381	1266.75	4.88229	0.800721
ApoEc3_1096trans	573	1194.84	0	0
ApoEc3_1097trans	522	2099.38	4.89689	0.484592
ApoEc3_1272trans	351	213.213	0	0
ApoEc3_1445trans	402	263.942	13.3788	10.5306
ApoEc3_2115trans	354	1094.16	192	36.4558
ApoEc3_2130trans	552	2411.43	6.83473	0.588836
ApoEc3_2841trans	678	3229.34	0	0
ApoEc3_2966trans	534	2291.58	35.203	3.19149
ApoEc3_2968trans	423	284.895	11.2748	8.22187
ApoEc3_3027trans	546	2172.01	141	13.4867
ApoEc3_3134trans	768	3400.23	33.4539	2.04402
ApoEc3_3229trans	630	2928.67	64	4.54001
ApoEc3_3426trans	393	1679.38	0	0
ApoEc3_3427trans	393	1681.36	3	0.370687
ApoEc3_4000trans	750	3658.97	2.38771	0.135572
ApoEc3_4016trans	966	2219.47	1478.09	138.357
ApoEc3_4452trans	375	1312.87	3.38365	0.535441
ApoEc3_4453trans	387	1335.07	1.00955	0.157097
ApoEc3_4519trans	501	2133.59	1.11094	0.108175
ApoEc3_4542trans	1170	6288.69	3.9198	0.129495
ApoEc3_4543trans	570	2357.1	71	6.25789
ApoEc3_4832trans	327	189.708	0	0
ApoEc3_4833trans	423	284.895	0	0
ApoEc3_4877trans	300	163.52	10.3149	13.1051
ApoEc3_5022trans	309	963.771	108	23.2808
ApoEc3_5145trans	891	4169.38	0	0
ApoEc3_5146trans	1392	3348.19	13.5031	0.837859
ApoEc3_5582trans	516	2428.59	1.42699	0.122071
ApoEc3_5583trans	684	3429.73	0	0
ApoEc3_5759trans	372	1348.75	7.08676	1.0916
ApoEc3_6125trans	330	1035.52	17.8606	3.58332
ApoEc3_6199trans	477	1997.95	2.66791	0.277418
ApoEc3_6201trans	405	1563.45	1.05944	0.140779
ApoEc3_6529trans	603	2844.57	19.2433	1.40543
ApoEc3_6950trans	402	1314.12	20.3202	3.21248
ApoEc3_6951trans	468	1601.18	120.68	15.6582
ApoEc3_7199trans	705	3067.82	4.73079	0.32037
ApoEc3_7200trans	705	3093.97	4.58621	0.307954
ApoEc3_7362trans	417	1547.39	1.00122	0.134424
ApoEc3_7364trans	300	926.547	14.1148	3.16487
ApoEc3_7570trans	474	2003.27	3.43601	0.356338
ApoEc3_7572trans	420	1685.77	111.807	13.779
ApoEc3_8394trans	414	2013.12	1.03337	0.106644
ApoEc3_8548trans	582	2712.65	11.0605	0.847087
ApoEc3_9013trans	858	4283.02	8.02802	0.389409
ApoEc3_10016trans	372	1312.77	12.5154	1.98063
ApoEc3_10095trans	408	269.919	0	0
ApoEc3_10096trans	540	1078.96	19.9976	3.85052
ApoEc3_10120trans	339	201.407	0	0
ApoEc3_10121trans	309	172.235	0	0
ApoEc3_10749trans	549	2309.91	30.4086	2.73495
ApoEc3_11183trans	564	425.749	39.958	19.4983
ApoEc3_11585trans	552	2415.2	18.0841	1.55557
ApoEc3_11586trans	378	1337.26	10.4479	1.62316
ApoEc3_11587trans	414	275.919	0	0
ApoEc3_11588trans	381	1410.74	8.58527	1.26431
ApoEc3_11589trans	477	2030.11	1.28711	0.131718
ApoEc3_11881trans	2004	11177.1	0	0
ApoEc3_13980trans	345	1364.68	28.5638	4.34842
ApoEc3_14402trans	894	4071.78	4.85009	0.247465
ApoEc3_14690trans	684	3187.97	59.715	3.8915
ApoEc3_14859trans	606	2503.04	3.89148	0.322995
ApoEc3_15178trans	669	3130.42	165.432	10.979
ApoEc3_15187trans	477	772.215	16.9268	4.55392
ApoEc3_15375trans	456	1629.81	0	0
ApoEc3_15424trans	579	2691.79	1011.96	78.1032
ApoEc3_15426trans	615	2719.64	137.709	10.5196
ApoEc3_15769trans	732	3281.26	15.9351	1.00894
ApoEc3_15770trans	468	1868.43	18.2017	2.02387
ApoEc3_16800trans	702	2892.58	4.02326	0.288962
ApoEc3_16801trans	1131	5515.75	23.7421	0.894255
ApoEc3_16934trans	447	1507.91	26.4014	3.63747
ApoEc3_17155trans	1821	4377.25	94.9148	4.50485
ApoEc3_17361trans	1872	10381.1	0	0
ApoEc3_17367trans	372	234.004	53.6085	47.5946
ApoEc3_17368trans	306	932.2	3.70509	0.825728
ApoEc3_18813trans	921	4742.27	0	0
ApoEc3_19601trans	357	1353.36	6.54827	1.00522
ApoEc3_19602trans	789	1834.79	82.9756	9.39535
ApoEc3_19603trans	336	997.094	1.01358	0.211189
ApoEc3_19605trans	402	719.902	4.20156	1.21251
ApoEc3_19608trans	591	2703.98	4.04207	0.310562
ApoEc3_19609trans	306	961.442	29.3355	6.33896
ApoEc3_20015trans	321	969.228	163.243	34.9909
ApoEc3_20021trans	372	1252.43	1386.39	229.974
ApoEc3_20129trans	330	436.527	50.3085	23.943
ApoEc3_20141trans	876	4169.34	0	0
ApoEc3_20443trans	549	2426.19	10.3081	0.882677
ApoEc3_21005trans	522	383.749	36.3715	19.6907
ApoEc3_21537trans	669	3058.42	7.53488	0.511832
ApoEc3_21596trans	2121	11000.1	219.991	4.15487
ApoEc3_21597trans	882	4252.06	0	0
ApoEc3_21653trans	984	2202.66	20.535	1.93684
ApoEc3_21655trans	561	1100.23	9.7936	1.84929
ApoEc3_21662trans	321	183.947	0	0
ApoEc3_21664trans	618	2719.19	0	0
ApoEc3_21666trans	363	225.062	0	0
ApoEc3_21953trans	492	2089.83	451.264	44.8607
ApoEc3_22074trans	330	960.581	768	166.102
ApoEc3_22090trans	1098	5473.89	11.0808	0.420555
ApoEc3_22106trans	2211	12372.3	117.547	1.97381
ApoEc3_22200trans	315	178.101	0	0
ApoEc3_22661trans	390	1379.5	18.554	2.79425
ApoEc3_22798trans	330	971.963	35.2213	7.52842
ApoEc3_22799trans	300	763.639	311.741	84.8113
ApoEc3_23252trans	300	899.325	201	46.433
ApoEc3_23279trans	381	1443.76	42.3785	6.09814
ApoEc3_23282trans	888	4372.54	138.616	6.58609
ApoEc3_23669trans	327	444.559	13.8838	6.48822
ApoEc3_23670trans	324	438.053	8.50087	4.03166
ApoEc3_24187trans	1050	5060.37	25.9981	1.06735
ApoEc3_24194trans	534	892.253	3.42541	0.797575
ApoEc3_24304trans	1632	9162.85	30.6031	0.693878
ApoEc3_25525trans	336	1036.01	20.2332	4.05741
ApoEc3_25526trans	330	971.109	1.16638	0.249528
ApoEc3_25990trans	477	1849.16	24.2049	2.71943
ApoEc3_26006trans	324	976.223	171.062	36.4042
ApoEc3_26135trans	351	1304.07	79	12.5856
ApoEc3_26191trans	582	3062.31	666.389	45.2092
ApoEc3_26528trans	561	2623.7	104.231	8.25339
ApoEc3_26529trans	441	1854.79	2.18253	0.244463
ApoEc3_27062trans	570	431.749	9.34637	4.49737
ApoEc3_27064trans	315	178.101	0	0
ApoEc3_27070trans	600	2582.01	7.41914	0.596958
ApoEc3_27072trans	915	4692.93	49.2314	2.17944
ApoEc3_27073trans	345	1130.85	30.8598	5.66939
ApoEc3_27075trans	864	4515.98	48.6312	2.23723
ApoEc3_27251trans	459	1816.36	138.055	15.7906
ApoEc3_27415trans	432	1352.86	149	22.8814
ApoEc3_27826trans	375	1336.61	5.60141	0.870641
ApoEc3_27828trans	744	3419.33	36.2355	2.20162
ApoEc3_27830trans	657	1370.64	11.5953	1.75755
ApoEc3_27838trans	531	392.749	43.7593	23.1474
ApoEc3_27975trans	915	4795.28	6.71905	0.2911
ApoEc3_27980trans	1743	10093.2	3.61917	0.0744952
ApoEc3_28887trans	1197	6732.9	0	0
ApoEc3_29170trans	399	1473.33	83.6733	11.7987
ApoEc3_29318trans	489	1684.55	3.82976	0.472318
ApoEc3_30178trans	405	1645.58	13.1516	1.66038
ApoEc3_30633trans	1059	5194.31	77.0943	3.08349
ApoEc3_31100trans	312	977.536	136.586	29.0283
ApoEc3_31398trans	3615	20614.7	1746.74	17.6035
ApoEc3_31401trans	969	4741.17	0	0
ApoEc3_31402trans	969	2181.45	31.0035	2.95265
ApoEc3_31489trans	714	3260.43	122	7.77377
ApoEc3_34805trans	1152	5831.92	0	0
ApoEc3_34812trans	8040	46759.5	1321.17	5.87
ApoEc3_34814trans	6129	35484	2780.96	16.282
ApoEc3_34820trans	465	326.869	0	0
ApoEc3_35160trans	1596	9107.85	769	17.5412
ApoEc3_35618trans	459	1837.67	2.86286	0.323653
ApoEc3_35620trans	330	1079.9	17.1042	3.29054
ApoEc3_35622trans	411	1639.67	6.23573	0.790095
ApoEc3_35625trans	357	553.87	11.6159	4.35707
ApoEc3_35938trans	735	1504.04	17.5127	2.41903
ApoEc3_36023trans	312	1026.39	6.43595	1.30271
ApoEc3_36138trans	336	1116.48	2.53655	0.471998
ApoEc3_36390trans	450	311.869	0.408708	0.272263
ApoEc3_36391trans	450	1748.32	1.52705	0.18146
ApoEc3_36492trans	561	2432.3	5.46315	0.46663
ApoEc3_36570trans	417	1570.02	3.71338	0.491373
ApoEc3_36971trans	405	1581.64	1	0.131353
ApoEc3_37294trans	438	299.895	0	0
ApoEc3_37339trans	666	3126.99	6.56372	0.436085
ApoEc3_37915trans	618	2817.19	7.18758	0.530047
ApoEc3_38247trans	384	1351.23	28.5033	4.3824
ApoEc3_38603trans	480	341.84	0	0
ApoEc3_38629trans	456	317.869	0	0
ApoEc3_38676trans	366	228.024	0	0
ApoEc3_38740trans	366	262.522	59199	46848.5
ApoEc3_38770trans	345	207.32	0	0
ApoEc3_39142trans	633	1299.5	0	0
ApoEc3_39154trans	315	953.906	16.3491	3.56071
ApoEc3_39341trans	426	813.288	8.34665	2.13214
ApoEc3_39701trans	606	2502.65	84	6.97312
ApoEc3_40010trans	558	419.749	0	0
ApoEc3_40590trans	564	1053.51	9.11942	1.79836
ApoEc3_40591trans	333	195.593	0	0
ApoEc3_40623trans	321	183.947	0	0
ApoEc3_40684trans	519	380.749	0	0
ApoEc3_40845trans	339	826.108	0	0
ApoEc3_40937trans	300	163.52	0	0
ApoEc3_40988trans	324	186.852	0.483377	0.537447
ApoEc3_41562trans	600	2566.81	133.376	10.7952
ApoEc3_41734trans	417	278.919	0	0
ApoEc3_42411trans	525	2284.33	1.43725	0.130714
ApoEc3_42617trans	447	308.869	0	0
ApoEc3_42679trans	495	1865.57	2.33313	0.259822
ApoEc3_42919trans	315	178.101	0	0
ApoEc3_43230trans	336	1215.53	12.6477	2.1617
ApoEc3_43487trans	576	2216.02	98	9.18757
ApoEc3_43631trans	354	1217.16	2.33267	0.398155
ApoEc3_43645trans	768	3754.95	7.47073	0.413339
ApoEc3_43670trans	309	988.666	251.194	52.7847
ApoEc3_43717trans	531	392.749	0	0
ApoEc3_43718trans	375	1209.14	1	0.171819
ApoEc3_44116trans	1035	5115.47	498.419	20.2422
ApoEc3_44310trans	402	632.105	2.14014e-05	7.03399e-06
ApoEc3_44811trans	507	2188.71	12.6842	1.20399
ApoEc3_45094trans	1047	5073.95	12.3311	0.504899
ApoEc3_45473trans	531	2060.75	31	3.12524
ApoEc3_45547trans	1317	6648.49	988.408	30.886
ApoEc3_45558trans	366	228.024	0	0
ApoEc3_45560trans	657	2845.69	36.0381	2.631
ApoEc3_47015trans	297	160.645	0	0
ApoEc3_47107trans	528	389.749	0	0
ApoEc3_47177trans	669	1312.97	0	0
ApoEc3_47324trans	315	1054.99	2	0.393849
ApoEc3_47398trans	309	172.235	0	0
ApoEc3_47614trans	306	169.293	0	0
ApoEc3_48059trans	504	2084.3	4.4842	0.446964
ApoEc3_48656trans	564	2336.89	5	0.444508
ApoEc3_48922trans	381	1452.01	4.60473	0.658844
ApoEc3_49310trans	873	4163.08	9.86681	0.492391
ApoEc3_49395trans	1182	5966.61	21.0574	0.733204
ApoEc3_49693trans	429	1667.11	0	0
ApoEc3_50127trans	729	3417.53	4.73011	0.287546
ApoEc3_50188trans	531	2138.46	189.516	18.4116
ApoEc3_50236trans	555	2302.41	7.2806	0.656949
ApoEc3_50280trans	603	2796.25	17.0806	1.26904
ApoEc3_50655trans	486	1866.8	25.8054	2.87184
ApoEc3_50656trans	333	463.681	2.80785	1.25806
ApoEc3_50657trans	348	1078.07	0	0
ApoEc4_135trans	1851	10310.6	0	0
ApoEc4_136trans	1152	6026.73	10.3552	0.356963
ApoEc4_159trans	540	2399.95	24.773	2.1445
ApoEc4_214trans	1320	7143.27	0	0
ApoEc4_279trans	534	395.749	0.750451	0.393958
ApoEc4_281trans	948	809.749	7.59742	1.94923
ApoEc4_452trans	558	419.749	0	0
ApoEc4_453trans	369	231.024	0.327924	0.294893
ApoEc4_547trans	441	1683.42	8.428	1.04011
ApoEc4_551trans	378	1324.74	15.5547	2.43938
ApoEc4_553trans	357	219.195	0	0
ApoEc4_1082trans	354	1194.32	11.9412	2.07718
ApoEc4_2214trans	423	284.895	0	0
